File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
20250226-titles-chicago-csv-rosenthal-rose.csv,Sale of dotal lands,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Augment payment for land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land improvement* sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale/redemption,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land investiture -- cf. 1793,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale -- cf. 1798,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment of third- party debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Complete payment for land sale,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale/ liberation,,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Exchange of inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Commune buys lease of customs,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Payment of dowry increase,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Officials pay dowry,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Division of land by brothers,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Ducal letter on appeal,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Dispute over construction,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Codicil -- cf. 1826,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Renew investiture with tithes,,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Accord on dowry inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Public auction of shop,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Affrancation of pension,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Claim intestate's inheritance,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,History of tithes,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land investiture (Fragment),,,,Investiture,Q39460,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Land sale (Fragment),,,,Record of sale,Q5052,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Inventory of estate (Fragment),,,,Inventory,Q5073,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Account of expenditures,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Suit for debt,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Contract to drain land,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Debt repayment,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Inventory of lands leased,,,,Inventory,Q5073,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Notes on land transactions,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Notarial protocol,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Publicly announce possession,,,,Document,Q8301,,
20250226-titles-chicago-csv-rosenthal-rose.csv,Adjust terms of land sale,,,,Record of sale,Q5052,,
