genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Spanish--17th century",local,,,,,"Manuscripts, Spanish;Seventeenth century",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/1113663,Q202;Q2771
"Manuscripts, Latin--17th century",local,,,,,"Manuscripts, Latin;Seventeenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1113663,Q210;Q2771
Treatises,aat,,,,,treatises,http://vocab.getty.edu/aat/300026681,Q160
Minutes,aat,http://vocab.getty.edu/aat/300379240,,,,minutes (administrative records),http://vocab.getty.edu/aat/300027440,Q7950
Facsimiles,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026099,,,,Facsimiles,http://id.worldcat.org/fast/1411642,Q2775
Facsimiles,fast,http://id.worldcat.org/fast/1411642,,,,Facsimiles,http://id.worldcat.org/fast/1411642,Q2775
Early maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026218,,,,Early maps,http://id.worldcat.org/fast/1752681,Q2804
Early maps,fast,http://id.worldcat.org/fast/1752681,,,,Early maps,http://id.worldcat.org/fast/1752681,Q2804
Pictorial maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026441,,,,Pictorial maps,http://id.worldcat.org/fast/1423807,Q2776
Pictorial maps,fast,http://id.worldcat.org/fast/1423807,,,,Pictorial maps,http://id.worldcat.org/fast/1423807,Q2776
Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,,,,Maps,http://id.worldcat.org/fast/1423704,Q12688
Maps,fast,http://id.worldcat.org/fast/1423704,,,,Maps,http://id.worldcat.org/fast/1423704,Q12688
Sermons,lcgft,,,,,Sermons,http://id.worldcat.org/fast/1423904,Q180
Romances,fast,http://id.worldcat.org/fast/1423856,,,,Romances,http://id.worldcat.org/fast/1423856,Q4307
Romances,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026517,,,,Romances,http://id.worldcat.org/fast/1423856,Q4307
Rituals (liturgical books),aat,http://vocab.getty.edu/aat/300212285,,,,rituals (liturgical books),http://vocab.getty.edu/aat/300212285,Q4896
book catalogs,aat,http://vocab.getty.edu/aat/300026606,,,,book catalogs,http://vocab.getty.edu/aat/300026606,Q3054
"Manuscripts, Arabic--14th century",,,,,,"Manuscripts, Arabic;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/933420,Q256;Q295
Qur'ans,aat,http://vocab.getty.edu/aat/300265128,,,,Qur'ans,http://vocab.getty.edu/aat/300265128,Q3532
Paper,aat,http://vocab.getty.edu/aat/300014109,,,,paper (fiber product),http://vocab.getty.edu/aat/300014109,Q3526
Naskhī,aat,http://vocab.getty.edu/aat/300195195,,,,naskhī,http://vocab.getty.edu/aat/300195195,Q3579
"Manuscripts, Latin--11th century",local,,,,,"Manuscripts, Latin;Eleventh century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/908096,Q210;Q306
Epic poetry,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026310,,,,Epic poetry,http://id.worldcat.org/fast/1726596,Q38472
Epic poetry,fast,http://id.worldcat.org/fast/1726596,,,,Epic poetry,http://id.worldcat.org/fast/1726596,Q38472
"Manuscripts, French--15th century",local,,,,,"Manuscripts, French;Fifteenth century",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/923962,Q319;Q154
Tax records,aat,http://vocab.getty.edu/aat/300027371,,,,tax records,http://vocab.getty.edu/aat/300027371,Q8006
Writs,aat,http://vocab.getty.edu/aat/300027864,,,,writs,http://vocab.getty.edu/aat/300027864,Q3630
Judicial records,aat,http://vocab.getty.edu/aat/300027850,,,,judicial records,http://vocab.getty.edu/aat/300027850,Q3643
Menus,aat,http://vocab.getty.edu/aat/300027191,,,,menus,http://vocab.getty.edu/aat/300027191,Q3557
Plays (performing arts compositions),aat,http://vocab.getty.edu/aat/300201028,,,,plays (performing arts compositions),http://vocab.getty.edu/aat/300201028,Q6840
Tragedies,aat,http://vocab.getty.edu/aat/300201026,,,,tragedies,http://vocab.getty.edu/aat/300201026,Q38550
glosses (annotations),aat,http://vocab.getty.edu/aat/300211708,,,,glosses (annotations),http://vocab.getty.edu/aat/300211708,Q4260
Hymns,fast,http://id.worldcat.org/fast/1423701,,,,Hymns,http://id.worldcat.org/fast/1423701,Q6878
Hymns,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026872,,,,Hymns,http://id.worldcat.org/fast/1423701,Q6878
Onlays (decorative components),lobt,,,,,onlays (decorative components),http://w3id.org/lob/concept/1462,Q3046
Paintings (visual works),aat,http://vocab.getty.edu/aat/300033618,,,,paintings (visual works),http://vocab.getty.edu/aat/300033618,Q265
"Manuscripts, English (Middle)--14th century",,,"Manuscripts, English (Middle);Fourteenth century",http://id.worldcat.org/fast/1008329;http://id.worldcat.org/fast/933420,Q328;Q295,,,
"Manuscripts, English (Middle)--15th century",,,"Manuscripts, English (Middle);Fifteenth century",http://id.worldcat.org/fast/1008329;http://id.worldcat.org/fast/923962,Q328;Q154,,,
Almanacs,aat,http://vocab.getty.edu/aat/300026705,,,,almanacs,http://vocab.getty.edu/aat/300026705,Q3025
financial records,aat,http://vocab.getty.edu/aat/300027473,,,,financial records,http://vocab.getty.edu/aat/300027473,Q4167
Cartularies,aat,http://vocab.getty.edu/aat/300027169,,,,cartularies,http://vocab.getty.edu/aat/300027169,Q4136
pen and wash drawings,aat,http://vocab.getty.edu/aat/300266219,,,,pen and wash drawings,http://vocab.getty.edu/aat/300266219,Q3053
Almanacs,lcgft,,,,,Almanacs,http://id.worldcat.org/fast/1423872,Q2788
Calendars,lcgft,,Calendars,http://id.worldcat.org/fast/1423764,Q5901,,,
Polemics,aat,,,,,polemics,http://vocab.getty.edu/aat/300252982,Q4285
Account books,lcgft,,,,,Account books,http://id.worldcat.org/fast/1750150,Q42548
drawings (visual works),aat,http://vocab.getty.edu/aat/300033973,,,,drawings (visual works),http://vocab.getty.edu/aat/300033973,Q192
Chronologies,lcgft,,,,,Chronologies,http://id.worldcat.org/fast/1423901,Q7990
Autographs (manuscripts),aat,http://vocab.getty.edu/aat/300028571,,,,autographs (manuscripts),http://vocab.getty.edu/aat/300028571,Q3518
Antiphonaries (Service books),lcgft,http://id.loc.gov/authorities/genreForms/gf2014026636,,,,Antiphonaries (Service books),http://id.worldcat.org/fast/1920004,Q4297
Antiphonaries (Service books),fast,http://id.worldcat.org/fast/1920004,,,,Antiphonaries (Service books),http://id.worldcat.org/fast/1920004,Q4297
Gregorian chants,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026843,,,,Gregorian chants,http://id.worldcat.org/fast/1726631,Q38479
Gregorian chants,fast,http://id.worldcat.org/fast/1726631,,,,Gregorian chants,http://id.worldcat.org/fast/1726631,Q38479
Lectionaries,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026038,,,,Lectionaries,http://id.worldcat.org/fast/1922449,Q38489
Lectionaries,fast,http://id.worldcat.org/fast/1922449,,,,Lectionaries,http://id.worldcat.org/fast/1922449,Q38489
Sale records,aat,,,,,sales records,http://vocab.getty.edu/aat/300027566,Q4839
Promissory notes,aat,http://vocab.getty.edu/aat/300193970,,,,promissory notes,http://vocab.getty.edu/aat/300193970,Q3531
Property records,aat,http://vocab.getty.edu/aat/300027243,,,,property records,http://vocab.getty.edu/aat/300027243,Q5462
Lists,fast,http://id.worldcat.org/fast/1424058,,,,Lists,http://id.worldcat.org/fast/1424058,Q7959
Commentaries,lcsh,,,,,Commentaries,http://id.worldcat.org/fast/1423723,Q2812
Atlases,aat,http://vocab.getty.edu/aat/300028053,,,,atlases,http://vocab.getty.edu/aat/300028053,Q2772
Portolanos,aat,http://vocab.getty.edu/aat/300137376,,,,portolanos,http://vocab.getty.edu/aat/300137376,Q2795
Canticles,aat,http://vocab.getty.edu/aat/300264398,,,,canticles,http://vocab.getty.edu/aat/300264398,Q4155
Epigrams,aat,http://vocab.getty.edu/aat/300202533,,,,epigrams,http://vocab.getty.edu/aat/300202533,Q4259
Comedy plays,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026264,,,,Comedy plays,http://id.worldcat.org/fast/1921567,Q3034
Comedy plays,fast,http://id.worldcat.org/fast/1921567,,,,Comedy plays,http://id.worldcat.org/fast/1921567,Q3034
polemics,aat,http://vocab.getty.edu/aat/300252982,,,,polemics,http://vocab.getty.edu/aat/300252982,Q4285
Apologetic writings,fast,http://id.worldcat.org/fast/1423698,,,,Apologetic writings,http://id.worldcat.org/fast/1423698,Q6975
Apologetic writings,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026027,,,,Apologetic writings,http://id.worldcat.org/fast/1423698,Q6975
Apocryphal and legendary literature,fast,http://id.worldcat.org/fast/1424027,,,,Apocryphal and legendary literature,http://id.worldcat.org/fast/1424027,Q7112
Passion plays,aat,http://vocab.getty.edu/aat/300055915,,,,passion plays,http://vocab.getty.edu/aat/300055915,Q7135
memoirs,aat,http://vocab.getty.edu/aat/300202559,,,,memoirs,http://vocab.getty.edu/aat/300202559,Q4948
Collations,aat,http://vocab.getty.edu/aat/300311715,,,,collations,http://vocab.getty.edu/aat/300311715,Q2805
Tariff schedules,aat,http://vocab.getty.edu/aat/300136689,,,,tariff schedules,http://vocab.getty.edu/aat/300136689,Q7109
"Manuscripts, Dutch--15th century",,,"Manuscripts, Dutch;Fifteenth century",http://id.worldcat.org/fast/1008323;http://id.worldcat.org/fast/923962,Q5931;Q154,,,
commissions,aat,http://vocab.getty.edu/aat/300026876,,,,commissions (permissions),http://vocab.getty.edu/aat/300026876,Q2766
