name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Strœhlin, Ernest, 1844-1907",former owner,,,,,,,,human,Ernest Stroehlin,Q53021555,Q7866
"Aresty, Esther Bradford",former owner,,,,,,,,human,Esther Bradford Aresty,Q18619001,Q7887
"Ptolemy, active 2nd century",author,بطليموس، active 2nd century,,,,,,,human,Ptolemy,Q34943,Q478
Aḥmad ibn Mubārak Luṭf Allāh,former owner,احمد بن مبارك لطف الله،,,,,,,,human,Aḥmad ibn Mubārak Luṭf Allāh,Q114242455,Q480
Muḥammad al-Raʼīs,former owner,محمد الرأيس،,,,,,,,human,Muḥammad al-Raʼīs,Q114242535,Q481
Muḥammad ʻAbd al-Ḥayy ibn ʻAbd al-Kabīr al-Kinānī al-Ḥasanī,former owner,محمد عبد الحي بن عبد الكبير الكناني الحسني،,,,,,,,human,Muḥammad ʻAbd al-Ḥayy ibn ʻAbd al-Kabīr al-Kinānī al-Ḥasanī,Q114242537,Q479
"Regnault, Eugène, -1933",former owner,,,human,Eugène Regnault,Q3060131,DSNAME8590,Q76707,,,,
"Albertano, da Brescia, active 13th century",author,,http://id.loc.gov/authorities/names/n86825133.html,,,,,,human,Albertanus of Brescia,Q2831705,Q5120
Confrerie de Sainte-Euladie et de Saint-Gênes,author,,,,,,,,organization,Confraternity of Saint Eulalia and Saint Gênes,Q116695011,Q7608
"Abraham ben Meshullam, of Sant'Angelo",scribe,,,,,,,,human,Abraham ben Meshullam of Sant'Angelo,Q124426309,Q3733
"Luzzatto, Samuel David, 1800-1865",former owner,,,,,,,,human,Samuel David Luzzatto,Q1391533,Q3734
Bagnano family,author,,,,,,,,organization,Bagnano family,Q116730914,Q5148
"Ginori Conti, Piero, 1865-1939",former owner,,http://id.loc.gov/authorities/names/n87132030,,,,,,human,Piero Ginori Conti,Q3903260,Q3165
"Andrea, Stefano d', active 1531",author,,,,,,,,human,Stefano d'Andrea,Q116235844,Q8227
"Bourne, William, approximately 1535-1582",author,,,,,,,,human,William Bourne,Q3568450,Q2866
Florence (Italy). Regolatori delle entrate e delle uscite,author,,,,,,,,organization,Florence,Q2044,Q6062
"Jābir ibn Aflah, Abū Muhammad, 12th cent",author,,,,,,,,human,Ǧābir Ibn-Aflāḥ,Q288111,Q7889
"Cánovas del Castillo, Antonio, 1828-1897",former owner,,http://id.loc.gov/authorities/names/n50058793,,,,,,human,Antonio Cánovas del Castillo,Q336901,Q7890
"Voynich, Wilfred Michael, 1865-1930",former owner,,http://id.loc.gov/authorities/names/n88244649,,,,,,human,Wilfrid Voynich,Q336453,Q1567
"Volpe, Galuccio Trevisono",author,,,,,,,,human,Galuccio Trevisono Volpe,Q116650301,Q4414
"Petrucci, Alfonso, Cardinal",author,,,,,,,,human,Alfonso Petrucci,Q2377883,Q8222
"Piccolomini, Antonia de",author,,,,,,,,human,Antonia Piccolomini,Q116520212,Q8208
"Giovanni, di Ibelin, 13th century",author,,,,,,,,human,John of Ibelin,Q707909,Q7349
"North, Frederick, Earl of Guilford, 1766-1827",former owner,,,,,,,,human,"Frederick North, 5th Earl of Guilford",Q333623,Q405
"Phillipps, Thomas, Sir, 1792-1872",former owner,,http://id.loc.gov/authorities/names/n50078542,,,,,,human,Thomas Phillipps,Q2147709,Q385
"Luke, Harry, Sir, 1884-1969",former owner,,,,,,,,human,Harry Luke,Q2920257,Q41167
"Raymond, of Sabunde, -1436",author,,http://id.loc.gov/authorities/names/n83215883,,,,,,human,Raymond of Sabunde,Q947994,Q7588
"Vischer, Johannes",scribe,,,,,,,,human,Johannes Vischer,Q1390484,Q7589
"Medici, Alamanno de'",author,,,,,,,,human,Alamanno de' Medici,Q116181729,Q4419
"Nilus, of Ancyra, Saint, -approximately 430",author,,,,,,,,human,Nilus of Sinai,Q770938,Q4454
"Lyell, James P. R. 1871-1948",former owner,,http://id.loc.gov/authorities/names/nr97040618,,,,,,human,James Lyell,Q18529888,Q4455
England and Wales. Privy Council,author,,,,,,,,organization,Privy Council of the United Kingdom,Q683120,Q4393
"Bonfils, Immanuel ben Jacob, active 14th century",author,,,,,,,,human,Immanuel Bonfils,Q354517,Q419
"Gallico, Joseph ben Isaac, 16th century",scribe,,,,,,,,human,Joseph ben Isaac Gallico,Q113857019,Q420
"Sassoon, David Solomon, 1880-1942",former owner,,,,,,,,human,David Solomon Sassoon,Q16130133,Q421
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274",author,طوسي، نصير الدين محمد بن محمد، 1201-1274,http://id.loc.gov/authorities/names/n82136884,,,,,,human,Nasir al-Din al-Tusi,Q302835,Q2837
"Rolandi, Francesco",former owner,,,,,,,,human,Francesco Rolandi,Q116041599,Q3779
"Cattochii, Pietro Giuseppe Ignati Mattei",former owner,,,,,,,,human,Pietro Giuseppe Ignati Mattei Cattochii,Q116272207,Q3780
"Honeyman, Robert B",former owner,,,,,,,,human,Robert Brodhead Honeyman,Q113864827,Q412
"Tassel, Pierre",former owner,,,,,,,,human,Pierre Tassel,Q116619928,Q3211
"Oliver, Raymond, 1909-1990",former owner,,,,,,,,human,Raymond Oliver,Q363889,Q3212
"Dinetus, Jacobus",author,,,,,,,,human,Jacobus Dinetus,Q116324831,Q7915
Catholic Church. Pope (1513-1521 : Leo X),author,,,,,,,,organization;human,Catholic Church;Leo X,Q9592;Q49237,Q425;Q3831
"Montmorency, Anne, duc de, 1493-1567",author,,http://id.loc.gov/authorities/names/n89629018,,,,,,human,Anne de Montmorency,Q356952,Q8233
"Gabuzzi, conte",author,,,,,,,,human,Conte Gabuzzi,Q116378063,Q5142
"Mignanellis, Nicolaccio de'",author,,,,,,,,human,Nicolaccio de' Mignanellis,Q116453345,Q8200
"Olivariis, Guillelmus Gilaberti de",author,,,,,,,,human,Guillelmus Gilaberti de Olivariis,Q116486899,Q8403
"Chastellain, Georges, 1405?-1475",author,,,,,,,,human,Georges Chastellain,Q957427,Q7938
"De' Medici, Luigi, principe di Ottaviano, 1759-1830",author,,,,,,,,human,Luigi de' Medici,Q3840279,Q5493
Orthodox Eastern Church,author,,http://id.loc.gov/authorities/names/n50000556,,,,,,organization,Eastern Orthodox Church,Q35032,Q4406
Bragadin family,author,,,,,,,,organization,Bragadin,Q2923529,Q7307
"Jastrow, Morris, Jr., 1861-1921",former owner,,,,,,,,human,"Morris Jastrow, Jr.",Q635773,Q7308
"Bayard, Jean",author,,,,,,,,human,Jean Bayard,Q116066006,Q8075
"Juan II, King of Castile and Leon, 1405-1454",author,,http://id.loc.gov/authorities/names/n84238852,,,,,,human,John II of Castile,Q297278,Q8404
"Guilelmus Peraldus, approximately 1190-1271",author,,,,,,,,human,William Perault,Q8016774,Q5152
"Tostius, Johannes",author,,,,,,,,human,Johannes Tostius,Q116620020,Q7923
"Alcuin, 735-804",author,,,,,,,,human,Alcuin,Q154332,Q1543
"Aldobrandino, da Siena, -1287",author,,,,,,,,human,Aldobrandino da Siena,Q2832270,Q834
"Falconieri, Pacholo",author,,,,,,,,human,Pacholo Falconieri,Q116326503,Q4364
"Khāzinī, ʻAbd al-Raḥmān, active 1121",author,خازني، عبد الرحمن، active 1121,,,,,,,human,Al-Khazini,Q2991836,Q3184
"Milet, Jacques, approximately 1425-1466",author,,,,,,,,human,Jacques Millet,Q19721418,Q7609
"Churchill, Robert",former owner,,,,,,,,human,Robert Churchill,Q116067854,Q7610
"William, of Conches, 1080-approximately 1150",author,,http://id.loc.gov/authorities/names/n83217766,,,,,,human,William of Conches,Q615260,Q3178
"Singer, Charles, 1876-1960",former owner,,http://id.loc.gov/authorities/names/n79054769,,,,,,human,Charles Singer,Q367890,Q3179
"Rothwell, William de",author,,,,,,,,human,William Rothwell,Q115182672,Q7623
"Beltamino, Joannes Thomas",author,,,,,,,,human,Joannes Thomas Beltamino,Q116250805,Q8406
"Vettori, Pietro, 1499-1585",author,,http://id.loc.gov/authorities/names/n81032116,,,,,,human,Piero Vettori,Q784373,Q8083
"Helm, Franz, approximately 1500-1567",author,,,,,,,,human,Franz Helm,Q15994218,Q464
"Hauck, Cornelius J. 1893-1967",former owner,,http://id.loc.gov/authorities/names/no2008124557,,,,,,human,Cornelius John Hauck,Q116378285,Q8417
"Bartholomeus, de Vitellensibus de Corneto",author,,,,,,,,human,Bartholomeus de Vitellensibus de Corneto,Q116250675,Q5135
"Deedes, Cecil, 1843-1920",former owner,,http://id.loc.gov/authorities/names/n2021067131,,,,,,human,Cecil Deedes,Q25950685,Q5136
"Cosci, Francesco",author,,,,,,,,human,Francesco Cosci,Q114860576,Q8226
"Bartholomaeus, Anglicus, active 13th century",author,,,,,,,,human,Bartholomew Anglicus,Q809312,Q3199
"Dunn, George, 1864-1912",former owner,,,,,,,,human,George Dunn,Q112841325,Q1572
"Beresford-Jones, Duncan",former owner,,,,,,,,human,Duncan Beresford-Jones,Q116250128,Q3200
"Michael, de Massa, -approximately 1337",author,,,,,,,,human,Michael of Massa,Q6835563,Q7631
"Sandei, Jeronimus de, 15th century",scribe,,,,,,,,human,Jeronimus de Sandei,Q116575215,Q3764
"Amadori, Andrea",author,,http://id.loc.gov/authorities/names/nr00031831,,,,,,human,Andrea Amadori,Q99501447,Q5501
"Petrus, de Monastero",author,,,,,,,,human,Petrus de Monastero,Q116192681,Q5139
"Marano, Nicolaus de",author,,,,,,,,human,Nicolaus de Marano,Q116460029,Q4403
"Peter Lombard, Bishop of Paris, approximately 1100-1160",author,,,,,,,,human,Peter Lombard,Q315347,Q1124
"Qāsim Anvār, ʻAlī ibn Naṣīr, 1356-1433",author,قاسم انوار، على بن نصير، 1356-1433,,,,,,,human,Qasem-e Anvar,Q2561764,Q3237
"Mignan, Robert, -1852",former owner,,,,,,,,human,Robert Mignan,Q61890216,Q3238
"Abbadia San Salvatore (Siena, Italy)",author,,http://id.loc.gov/authorities/names/nr87000182,,,,,,organization,Abbadia San Salvatore,Q91096,Q8201
"Papino, Girolamo di",author,,,,,,,,human,Girolamo di Papino,Q116486992,Q7038
"Vestri, Michele",scribe,,,,,,,,human,Michele Vestri,Q116648473,Q7039
"Orlandi, Gisberto",author,,,,,,,,human,Gisberto Orlandi,Q116486972,Q7316
"Dronfeld, Edmund de",author,,,,,,,,human,Edmund de Dronfeld,Q116325782,Q4362
Joannes Dominicus de Marchis,author,,,,,,,,human,Joannes Dominicus de Marchis,Q116419176,Q5147
"Rāzī, Fakhr al-Dīn Muḥammad ibn ʻUmar, 1149 or 1150-1210",author,رازي، فخر الدين محمد بن عمر، 1149 or 1150-1210,,,,,,,human,Fakhr al-Din al-Razi,Q333703,Q3207
Ibn Serapion,author,,http://id.loc.gov/authorities/names/n90666181,,,,,,human,Serapion the Younger,Q3479115,Q8088
"Farissol, Abraham ben Mordecai, approximately 1451-approximately 1525",author,,http://id.loc.gov/authorities/names/n81021901,,,,,,human,Abraham ben Mordecai Farissol,Q329975,Q3760
"Finzi, Joseph ben Abraham",scribe,,,,,,,,human,Joseph ben Abraham Finzi,Q116326546,Q3761
"Charles V, Holy Roman Emperor, 1500-1558",author,,,,,,,,human,Charles V,Q32500,Q7656
"Villeroi, Nicolas de Neufville, seigneur de, 1542-1617",author,,,,,,,,human,"Nicolas de Neufville, seigneur de Villeroy",Q1741177,Q7931
"Sotheby, John, -1807",former owner,,,,,,,,human,John Sotheby,Q6258515,Q7932
Florence (Republic). Signoria,author,,,,,,,,organization,Signoria of Florence,Q3393334,Q8310
"Schnauss, Cyriakus, 1512-1571",author,,,,,,,,human,Cyriacus Schnauß,Q55133378,Q4457
"Vega, Lope de, 1562-1635",author,,,,,,,,human,Lope de Vega,Q165257,Q7284
"Sessa, Luis Fernández de Córdoba Cardona y Aragón, duque de, 1582-1645?",former owner,,,human,Luis Fernández de Córdoba y Aragón,Q97161291,DSNAME1344,Q7285,,,,
"Geigy-Hagenbach, Karl",former owner,,,,,,,,human,Carl Alphons Geigy-Hagenbach,Q55843904,Q7286
"Betham, William, Sir, 1779-1853",former owner,,,,,,,,human,William Betham,Q8005506,Q7293
"Newcastle, Henry Pelham Fiennes Pelham Clinton, Duke of, 1785-1851",former owner,,http://id.loc.gov/authorities/names/n88108973,,,,,,human,"Henry Pelham-Clinton, 4th Duke of Newcastle",Q2034202,Q7294
"Newcastle, Henry Pelham-Clinton, Duke of, 1864-1928",former owner,,,,,,,,human,"Henry Pelham-Clinton, 7th Duke of Newcastle",Q4348371,Q7295
"Jāmī, 1414-1492",author,جامى، 1414-1492,,,,,,,human,Jami,Q312458,Q3803
"Pacioli, Luca, approximately 1445-1517",author,,http://id.loc.gov/authorities/names/n81089368,,,,,,human,Luca Pacioli,Q87620,Q3750
Ordre de Saint-Michel,author,,http://id.loc.gov/authorities/names/n96095366,,,,,,organization,Order of Saint Michael,Q544092,Q7881
"Priscian, active approximately 500-530",author,,,,,,,,human,Priscian,Q356433,Q1555
"Cotrugli, Benedetto, -1468",author,,,,,,,,human,Benedikt Kotruljević,Q554825,Q40475
"Lee, John, 1783-1866",former owner,,,,,,,,human,John Lee,Q6244369,Q3737
"Bersuire, Pierre, approximately 1290-1362",author,,http://id.loc.gov/authorities/names/no99062512,,,,,,human,Pierre Bersuire,Q1370726,Q4458
Shaykh Ṭāhir,author,شيخ طاهر,,,,,,,human,Shaykh Ṭāhir,Q116192777,Q3802
Acciaiuoli family,author,,,,,,,,human,Acciaioli family,Q339067,Q8084
"Corner, Giovanni, 1647-1722",author,,,,,,,,human,Giovanni II Cornaro,Q1226634,Q7335
"Mubashshir ibn Fātik, Abū al-Wafāʼ, active 11th century",author,,http://id.loc.gov/authorities/names/n82246422,,,,,,human,Al-Mubashshir ibn Fātik,Q11904655,Q7936
"Mehmed II, Sultan of the Turks, 1432-1481",author,,,,,,,,human,Mehmed II,Q34503,Q8405
Naples (Kingdom). Sovereign (1458-1494 : Ferdinand I),author,,,,,,,,organization;human,Kingdom of Naples;Ferdinand I of Naples,Q173065;Q437838,Q42640;Q2847
"Dupeireux, Girard",former owner,,,,,,,,human,Girard Dupeireux,Q116325999,Q3243
"Holnstein aus Bayern, Franz Ludwig, Graf von",former owner,,,,,,,,human,Franz Ludwig von Holnstein,Q18411753,Q3244
"Schulz, Ernst",former owner,,,,,,,,human,Ernst Schulz,Q94853112,Q7899
"Seuse, Heinrich, 1295-1366",author,,http://id.loc.gov/authorities/names/n50011517,,,,,,human,Henry Suso,Q303435,Q1807
"Otho, J",former owner,,,,,,,,human,Jo. Otho,Q116192665,Q5102
"Parenzi, Pietro",author,,,,,,,,human,Pietro Parenzi,Q116487008,Q8196
Requesens family,author,,,,,,,,organization,House of Requesens,Q3933282,Q7054
Valperga (Italy),author,,,,,,,,organization,Valperga,Q10335,Q7905
Tartaleoni family,author,,,,,,,,organization,Tartaleoni family,Q116709427,Q7908
"Muscarello, Pietro Paolo",author,,,,,,,,human,Pietro Paolo Muscarello,Q114242415,Q446
"Scarella, Stefano",former owner,,,,,,,,human,Stefano Scarella,Q64752134,Q447
"Saʻīd ibn Hibat Allāh ibn al-Ḥusayn, 1044-1101",author,"سعيد بن هبة الله بن الحسين, 1004-1101",,human,Saʻīd ibn Hibat Allāh ibn al-Ḥusayn,Q22933906,DSNAME800,Q3201,,,,
ʻAbd al-Raḥmān ibn ʻAbd al-Salām al-Ṣafūrī,scribe,عبد الرحمن بن عبد السلام الصفوري,,,,,,,human,ʻAbd al-Raḥmān ibn ʻAbd al-Salām al-Ṣaffūrī,Q116648809,Q3202
Maria de Urria,author,,,,,,,,human,Maria de Urria,Q116181785,Q8085
"Gerson, Jean, 1363-1429",author,,,,,,,,human,Jean Gerson,Q281179,Q7333
"Montagnana, Bartolomeo, active 1422-1460",author,,http://id.loc.gov/authorities/names/n85313113,,,,,,human,Bartholomaeus de Montagna,Q59626496,Q3225
"Schwarz, Victor",former owner,,,,,,,,human,Victor A. Schwarz,Q116192881,Q3226
"Alguadez, Meir ben Solomon, active 1390-1410",author,,,,,,,,human,Meir ben Solomon Alguadez,Q111981544,Q3727
"Rabbinovicz, Raphael Nathan Nata, 1835-1888",former owner,,,,,,,,human,Raphael Nathan Nata Rabinowitz,Q2131393,Q3729
"Albertus, Magnus, Saint, 1193?-1280",author,,http://id.loc.gov/authorities/names/n81007973,,,,,,human,Albertus Magnus,Q60059,Q410
"Vollbehr, Otto H. F. 1869-1946",former owner,,http://id.loc.gov/authorities/names/n89103791,,,,,,human,Otto Vollbehr,Q23906104,Q411
Bergendal Collection,former owner,,http://id.loc.gov/authorities/names/n00026837,,,,,,organization,Bergendal Collection,Q114236214,Q413
Catholic Church,author,,http://viaf.org/viaf/130782063,,,,,,organization,Catholic Church,Q9592,Q425
"Shanley, J.A",former owner,,,,,,,,human,J. A. Shanley,Q116192833,Q8430
"Marchesi, Giovanni Domenico",author,,,,,,,,human,Giovanni Domenico Marchesi,Q116250221,Q7345
"Boncompagni, Baldassarre, 1821-1894",former owner,,http://id.loc.gov/authorities/names/n84804080,,,,,,human,Baldassarre Boncompagni,Q680832,Q3772
"Brady, Dorothy S. 1903-1977",former owner,,,human,Dorothy Stahl Brady,Q4096246,DSNAME8531,Q76647,,,,
"Muggenthal, Eberhard Adolph von, -1668",former owner,,,,,,,,human,Eberhard Adolph von Muggenthal,Q116460064,Q5103
"Giacomini Tebalducci Malespini, Lorenzo, -1599",author,,http://id.loc.gov/authorities/names/n90605575,,,,,,human,Lorenzo Giacomini,Q19413034,Q7332
"Thomas, Aquinas, Saint, 1225?-1274",author,,http://id.loc.gov/authorities/names/n78095790,,,,,,human,Thomas Aquinas,Q9438,Q1919
"Amsdorff, Nicolaus von, 1483-1565",author,,http://id.loc.gov/authorities/names/n2001065930,,,,,,human,Nicolaus von Amsdorf,Q63188,Q5110
"Petrus, de Luno",scribe,,,,,,,,human,Petrus de Luno,Q116520092,Q7925
"Celotti, Luigi, approximately 1768-approximately 1846",former owner,,,,,,,,human,Luigi Celotti,Q113774991,Q1636
"Augustus Frederick, Prince, Duke of Sussex, 1773-1843",former owner,,,,,,,,human,"Prince Augustus Frederick, Duke of Sussex",Q375467,Q1637
"Maximilian II, Holy Roman Emperor, 1527-1576",author,,,,,,,,human,"Maximilian II, Holy Roman Emperor",Q150862,Q4404
"Paz, Fernando, 16th century",author,,,,,,,,human,Fernando Paz,Q116250264,Q4408
"Petrus, de Palude, Patriarch of Jerusalem, -1342",author,,,,,,,,human,Peter Paludanus,Q2081053,Q7900
"Rolandus, de Monte",scribe,,,,,,,,human,Rolandus de Monte,Q116573043,Q7901
Spain. Chancillería de Granada,author,,http://id.loc.gov/authorities/names/n85049293,,,,,,organization,Royal Chancellery of Granada,Q1095017,Q7277
"Piccolomini, Jacopo de",author,,,,,,,,human,Jacopo Piccolomini-Ammannati,Q1361516,Q8096
Milan (Duchy). Officium statutorum,author,,,,,,,,organization,Duchy of Milan,Q153529,Q2865
Catholic Church. Archdiocese of Siena (Italy),author,,http://id.loc.gov/authorities/names/n94012231,,,,,,organization,Roman Catholic Archdiocese of Siena,Q111439511,Q8093
Malavolti family,author,,,,,,,,organization,Malavolti family,Q25410360,Q8195
"Valera, Cipriano de, 1532?-1625",author,,,,,,,,human,Cipriano de Valera,Q1092753,Q3804
"Dixon, C. W. S",former owner,,,,,,,,human,C. W. S. Dixon,Q116172571,Q4435
"Roseman, Charles E., Jr., -1952",former owner,,,,,,,,human,Charles E. Roseman Jr.,Q116526134,Q4436
"Amadio, Andrea",author,,,,,,,,human,Andrea Amadio,Q3615472,Q3739
"Ibn Malak, ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz",author,ابن ملك، عبد اللطيف بن عبد العزيز,,,,,,,human,ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz ibn Malak,Q116418873,Q3794
"Ṣūlāqʹzādah, Muṣṭafá",scribe,صولاق‌زادة، مصطفى،,,,,,,,human,Muṣṭafá Ṣūlāqʹzādah,Q116619919,Q3795
"Lethe, Johannes",former owner,,,,,,,,human,Johannes Lethe,Q114242518,Q442
"Chetwode, John, Sir, 1764-1845",former owner,,,,,,,,human,"Sir John Chetwode, 4th Baronet",Q11800745,Q443
"Piccolomini, Jacopo Nannis de",author,,,,,,,,human,Jacopo Nannis de Piccolomini,Q116524703,Q8210
Euclid,author,,http://id.loc.gov/authorities/names/n50043341,,,,,,human,Euclid,Q8747,Q3166
"Uffizio della mercanzia (Florence, Italy)",author,,,,,,,,organization,Uffizio della mercanzia of Florence,Q116709749,Q5144
"Ibn Luyūn al-Tujībī, Saʻd ibn Aḥmad, 1282 or 1283-1349 or 1350",author,ابن ليون التجيبي، سعد بن احمد، 1282 أو 1283-1349 أو 1350,,,,,,,human,Ibn Luyun,Q3147449,Q3283
"Galiotti, Nicolo",author,,,,,,,,human,Nicolo Galiotti,Q116328052,Q7036
"Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475",author,"قوشجي، على بن محمد, -1474 or 1475",http://id.loc.gov/authorities/names/nr90029107,,,,,,human,Ali Qushji,Q423644,Q3203
Muḥammad ibn Jaʻfar Yaḥyá,former owner,محمد بن جعفر يحيى,,,,,,,human,Muḥammad ibn Jaʻfar Yaḥyá,Q116486426,Q3204
"Gondi, Lorenzo",author,,,,,,,,human,Lorenzo Gondi,Q116377921,Q5505
"Robbia, Luca di Simone della",author,,,,,,,,human,Luca della Robbia,Q194977,Q7343
"Mellarinus, Johannes",author,,,,,,,,human,Johannes Mellarinus,Q116460049,Q3218
"Vida, Marco Girolamo, approximately 1485-1566",author,,http://id.loc.gov/authorities/names/n84153992,,,,,,human,Marco Girolamo Vida,Q1340193,Q3272
"Settala, Ludovico, 1552?-1633",former owner,,,,,,,,human,Ludovico Settala,Q3839144,Q3273
"Calvi, Sebastiano, 17th century",former owner,,,,,,,,human,Sebastiano Calvi,Q116269862,Q3274
"Paradixo, Chabriello",scribe,,,,,,,,human,Chabriello Paradixo,Q116486999,Q7310
"Johannes, von Kastl, active 15th century",author,,,,,,,,human,Johannes von Kastl,Q1564527,Q7047
"Suetonius, approximately 69-approximately 122",author,,http://id.loc.gov/authorities/names/n50053072,,,,,,human,Suetonius,Q10133,Q1819
"Vanni, Girolamo",author,,,,,,,,human,Girolamo di Domenico Vanni,Q116647382,Q5507
"Sigismund, Holy Roman Emperor, 1368-1437",author,,,,,,,,human,Sigismund,Q57124,Q8198
"Guillaume, de Lanicia, -after 1310",author,,,,,,,,human,Guillaume de Lanicia,Q64032846,Q426
"Burgueño, Juan",former owner,,,,,,,,human,Juan Burgueño,Q116250142,Q7278
"Burgueño, Julian",former owner,,,,,,,,human,Julian Burgueño,Q116269844,Q7279
Fucecchio (Italy). Podestà,author,,,,,,,,organization,Fucecchio,Q82699,Q8398
"Borgia Lanzol de Romaní, Pietro Lodovico, Cardinal, 1417-1511",author,,,,,,,,human,Pedro Luis de Borja Lanzol de Romaní,Q2034112,Q8221
"Leo X, Pope, 1475-1521",author,,,,,,,,human,Leo X,Q49237,Q3831
"Bonyngton, William",author,,,,,,,,human,William Bonyngton,Q116269498,Q3826
"Blum, Herman, 1884-",former owner,,,,,,,,human,Herman Blum,Q116269457,Q3811
"Barnston, H. Charles",former owner,,,,,,,,human,H. Charles Barnston,Q116250696,Q4421
"Daubeney, Amelia",former owner,,,,,,,,human,Amelia Daubeney,Q116323578,Q4422
"Taparelli, Domenico",author,,,,,,,,human,Domenico Taparelli,Q116250305,Q8411
"Vincentius, de Alba",scribe,,,,,,,,human,Vincentius de Alba,Q116648605,Q8412
"Paul III, Pope, 1468-1549",author,,,,,,,,human,Paul III,Q133001,Q8102
"Wassonius, Natalis",scribe,,,,,,,,human,Natalis Wassonius,Q116650025,Q7605
"Piccolomini, Alessandro, Bishop of Montalcino and Pienza, 1505-1563",author,,,,,,,,human,Alessandro Piccolomini,Q25209256,Q8230
"Guillaume, de Salins",author,,,,,,,,human,Guillaume de Salins,Q116250186,Q7935
Stephanus Hugoneti,author,,,,,,,,human,Stephanus Hugoneti,Q116619871,Q7602
"Meerman, Gerard, 1722-1771",former owner,,,,,,,,human,Gerard Meerman,Q15392399,Q7603
"Meerman, Johan, 1753-1815",former owner,,,,,,,,human,Johan Meerman,Q3173480,Q7604
"Philippus, Cardinal",author,,,,,,,,human,Philippus,Q116192866,Q8236
"Gregory XI, Pope, 1329-1378",author,,http://id.loc.gov/authorities/names/n79059155,,,,,,human,Gregory XI,Q169594,Q4391
"Stefano, Bartolomeo di",author,,,,,,,,human,Bartolomeo di Stefano,Q108446077,Q7033
"Hinely, John",former owner,,,,,,,,human,John Hinely,Q116181610,Q4425
"Todd, Albert May, 1850-1931",former owner,,,,,,,,human,Albert M. Todd,Q2638433,Q4426
Città di Castello (Italy). Podestà,author,,,,,,,,organization,Città di Castello,Q20413,Q8309
"Cynthius, Laurentius",author,,,,,,,,human,Laurentius Cynthius,Q116322997,Q7882
"Jackson, John C",former owner,,http://id.loc.gov/authorities/names/n77019920,,,,,,human,John C. Jackson,Q111734155,Q7625
"Ely, William, Reverend",former owner,,,,,,,,human,William Ely,Q116172574,Q7626
"Riegel, Jacob",former owner,,http://id.loc.gov/authorities/names/n94058708,,,,,,human,Jacob Riegel,Q116572851,Q7627
"Fetterolf, Edwin H",former owner,,,,,,,,human,Edwin H. Fetterolf,Q96312106,Q7628
Curia episcopalis Senensis,author,,,,,,,,organization,Roman Catholic Archdiocese of Siena,Q111439511,Q8093
"Stegmüller, Heinrich",author,,,,,,,,human,Heinrich Stegmüller,Q1598934,Q3279
"Fürstlich Fürstenbergische Hofbibliothek (Donaueschingen, Germany)",former owner,,,,,,,,organization,Donaueschingen court library,Q176893,Q3280
"Danès, Pierre, 1497-1577",author,,,,,,,,human,Pierre Danes,Q3384615,Q5092
Cistercians,author,,http://id.loc.gov/authorities/names/n81025943,,,,,,organization,Cistercians,Q166861,Q7606
"Mast, Katherina, 15th century",scribe,,,,,,,,human,Katherina Mast,Q116453222,Q7607
"Birjandī, ʻAbd al-ʻAlī ibn Muḥammad ibn Ḥusayn, active 16th century",author,برجندي، عبد العلي بن محمد بن حسين، active 16th century,http://id.loc.gov/authorities/names/nr93001807,,,,,,human,ʿAbd-al-ʿAlī Ibn-Muḥammad al Birǧandī,Q114413753,Q457
"Poliziano, Angelo, 1454-1494",author,,,,,,,,human,Agnolo Poliziano,Q250414,Q7061
"Cuntius, Leonhardus",former owner,,,,,,,,human,Leonhardus Cuntius,Q116322478,Q7063
"Jahn, Otto, 1813-1869",former owner,,,,,,,,human,Otto Jahn,Q66001,Q7064
"Schennis, Friederich de, 1852-1918",former owner,,,,,,,,human,Friedrich von Schennis,Q24701295,Q7062
"Dokeianos, Ioannes",author,,,,,,,,human,John ‎Dokeianos,Q11717312,Q5502
"Aldobrandino, Brunetto d'",scribe,,,,,,,,human,Brunetto d'Aldobrandino,Q116235342,Q7325
"Martelli, Bartolomeo di Larione",former owner,,,,,,,,human,Bartolomeo di Larione Martelli,Q116453214,Q7326
Milan (Duchy). Regia Camera,author,,http://id.loc.gov/authorities/names/n88139864,,,,,,organization,Regia Camera (Duchy of Milan),Q116041530,Q4405
"Ḥusaynī, Ibrāhīm, active 15th century",author,حسيني، ابراهيم، active 15th century,,,,,,,human,Ibrāhīm al-Ḥusaynī,Q116418786,Q3205
"Mūsawī, ʻAbd al-Razzāq",former owner,موسوي، عبد الرزاق,,,,,,,human,ʻAbd al-Razzāq Mūsawī,Q116486724,Q3206
"Paolo, Veneto, approximately 1370-1428",author,,,,,,,,human,Paul of Venice,Q2064265,Q477
"Johannes, de Beylario",scribe,,,,,,,,,,,
"Piccolomini, Carlo Blasii de",author,,,,,,,,human,Carlo Blasii de Piccolomini,Q116520396,Q8108
