name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Aḥmad ibn Muḥammad, active 18th century",scribe,احمد بن محمد، active 18th century,,human,Aḥmad ibn Muḥammad,Q131748496,DSNAME7685,Q68295,,,,
"Ibrāhīm ibn Muḥammad, active 17th century",scribe,ابراهيم بن محمد، active 17th century,,human,Ibrāhīm ibn Muḥammad,Q131748497,DSNAME7686,Q68296,,,,
"Aqsarāʼī, ʻAlī ibn Mūsá, active 17th century",scribe,اقسرائي، علي بن موسى، active 17th century,,human,ʻAlī ibn Mūsá Aqsarāʼī,Q131748498,DSNAME7687,Q68297,,,,
"Ṭarabzūnī, Ismāʻīl, active 19th century",scribe,طربزوني، اسماعيل، active 19th century,,human,Ismāʻīl Ṭarabzūnī,Q131748500,DSNAME7688,Q68298,,,,
"Maḥāsinī, Muḥammad ʻAlī, active 19th century",scribe,محاسني، محمد علي، active 19th century,,human,Muḥammad ʻAlī Maḥāsinī,Q131748501,DSNAME7689,Q68299,,,,
"Amīr, ʻAlī ibn Ibrāhīm",author,امير، علي بن ابراهيم,,,,,,,,,,
"Mahdī, Ibrāhīm ibn Muḥammad, active 19th century",scribe,مهدي، ابراهيم بن محمد، active 19th century,,human,Ibrāhīm ibn Muḥammad Mahdī,Q131748502,DSNAME7690,Q68300,,,,
"Abū Hiffān al-Mihzamī, ʻAbd Allāh ibn Aḥmad, active 9th century",author,ابو هفان المهزمي، عبد الله بن احمد، active 9th century,,human,ʻAbd Allāh ibn Aḥmad Abū Hiffān al-Mihzamī,Q131398882,DSNAME7691,Q68301,,,,
"Dimashqī, Ḥusayn ibn Yāsīn, active 1378",author,دمشقي، حسين بن ياسين، active 1378,,human,Ḥusayn ibn Yāsīn Dimashqī,Q131398883,DSNAME7692,Q68302,,,,
"Kindī, ʻAmr ibn al-ʻĀṣ",author,كندي، عمرو بن العاص,,,,,,,,,,
"Baylūnī, Muḥammad ibn Fatḥ Allāh, 1569 or 1570-1632 or 1633",author,بيلوني، محمد بن فتح الله، 1569 or 1570-1632 or 1633,,human,Muḥammad ibn Fatḥ Allāh Baylūnī,Q131748503,DSNAME7693,Q68303,,,,
"Sandayūnī, Aḥmad Ḥijāzī, active 19th century",scribe,سنديوني، احمد حجازي، active 19th century,,human,Aḥmad Ḥijāzī Sandayūnī,Q131748504,DSNAME7694,Q68304,,,,
"Ibn Abī al-Dunyā, ʻAbd Allāh ibn Muḥammad, 823-894",author,ابن ابي الدنيا، عبد الله بن محمد، 823-894,http://id.loc.gov/authorities/names/n85136568,,,,,,human,Ibn Abi al-Dunya,Q6532706,Q12400
"Kisāʼī, Muḥammad ibn ʻAbd Allāh, active 11th century",author,كسائي، محمد بن عبد الله، active 11th century,,,,,,,human,Muḥammad ibn ʿAbd Allah al-Kisāʾī,Q109279429,Q12401
"Ibn Abī al-Rabīʻ, Muḥammad ibn ʻAbd al-Raḥīm, 1080 or 1081-1169 or 1170",author,ابن ابي الربيع، محمد بن عبد الرحيم، 1080 or 1081-1169 or 1170,,human,Abu Hamid al-Gharnati,Q335045,DSNAME7695,Q68305,,,,
"Ibn al-Wardī, Sirāj al-Dīn Abū Ḥafṣ ʻUmar, -1457",author,ابن الوردي، سراج الدين ابو حفص عمر، -1457,,,,,,,human,Sirāj al-Dīn Abū Ḥafṣ ʻUmar Ibn al-Wardī,Q116418351,Q3759
"Karmī, Marʻī ibn Yūsuf, -1623 or 1624",author,كرمي، مرعي بن يوسف، -1623 or 1624,,,,,,,human,Mar'i al-Karmi,Q25451884,Q12383
"Ḥanafī, Zayn al-Dīn Maḥmūd",author,حنفي، زين الدين محمود,,,,,,,,,,
"Nakdahʹwī, Jaʻfar ibn Muṣṭafá, active 16th century",scribe,نكده‌وي، جعفر بن مصطفى، active 16th century,,human,Jaʻfar ibn Muṣṭafá Nakdahʹwī,Q131748505,DSNAME7696,Q68306,,,,
"Aʻlam al-Baṭalyawsī, Ibrāhīm ibn Muḥammad, -1239 or 1240",author,اعلم البطليوسي، ابراهيم بن محمد، -1239 or 1240,,human,Ibrāhīm ibn Muḥammad Aʻlam al-Baṭalyawsī,Q131398885,DSNAME7697,Q68307,,,,
"Barzanjī, Muḥammad ibn ʻAbd al-Rasūl, 1630 or 1631-1691 or 1692",author,برزنجي، محمد بن عبد الرسول، 1630 or 1631-1691 or 1692,,human,Muḥammad ibn ʻAbd al-Rasūl Barzanjī,Q131398886,DSNAME7698,Q68308,,,,
"Abū Sālim al-Naṣībī, Muḥammad ibn Ṭalḥah, 1186 or 1187-1254 or 1255",author,ابو سال النصيبي، محمد بن طلحة، 1186 or 1187-1254 or 1255,,human,Abū Sālim al-Naṣībī,Q124772001,DSNAME7699,Q68309,,,,
"ʻAshmāwī, Muḥammad",author,عشماوي، محمد,,,,,,,,,,
"Ibrāhīm ibn Ismāʻīl, active 16th century",author,ابراهيم بن اسماعيل، active 16th century,,human,Ibrāhīm ibn Ismāʻīl,Q131398888,DSNAME7700,Q68310,,,,
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520",author,انصاري، زكريا بن محمد، approximately 1423-approximately 1520,http://id.loc.gov/authorities/names/n85197808 http://id.loc.gov/authorities/names/n85197808 http://viaf.org/viaf/sourceID/LC%7cn85197808,,,,,,human,Zakariyya al-Ansari,Q4117458,Q12326
"Maydanī, Muḥammad, active 16th century",scribe,,,human,Muḥammad Maydanī,Q131748506,DSNAME7701,Q68311,,,,
"Ibn Ḥajar al-Haythamī, Aḥmad ibn Muḥammad, approximately 1503-approximately 1566",author,ابن حجر الهيثمي، احمد بن محمد، approximately 1503-approximately 1566,http://id.loc.gov/authorities/names/n82165741,,,,,,human,Ibn Hajar al-Haytami,Q3147445,Q12334
"Bulaydī, Muḥammad ibn Muḥammad, -1762 or 1763",author,بليدي، محمد بن محمد، -1762 or 1763,,human,Muḥammad ibn Muḥammad Bulaydī,Q131398889,DSNAME7702,Q68312,,,,
"Fanārī, Muḥammad ibn Ḥamzah, 1350 or 1351-1430 or 1431",author,فناري، محمد بن حمزة، 1350 or 1351-1430 or 1431,,,,,,,human,Shams ad-Din al-Fanari,Q6896332,Q12402
"Bulghārī, Burhān al-Dīn ibn Kamāl al-Dīn",author,بلغاري، برهان الدين بن كمال الدين,,,,,,,,,,
"Jarbī, Sulaymān ibn ʻAbd al-Raḥmān, active 16th century",author,جربي، سليمان بن عبد الرحمن، active 16th century,,human,Sulaymān ibn ʻAbd al-Raḥmān Jarbī,Q131398890,DSNAME7703,Q68313,,,,
"Qalyūbī, Shihāb al-Dīn Aḥmad ibn Aḥmad, -1659",author,قليوبي، شهاب الدين احمد بن احمد، -1659,,,,,,,human,Syihabuddin al-Qaliyubi,Q16123954,Q12394
"Maghnīsāwī, Maḥmūd ibn Ḥasan, -1807 or 1808",author,مغنيساوي، محمود بن حسن، -1807 or 1808,,human,"Maghnīsāwī, Maḥmūd ibn Ḥasan",Q110081495,DSNAME7704,Q68314,,,,
"Fārisī, Dāwūd",author,فارسي، داود,,,,,,,,,,
"Zayn al-ʻĀbidīn ibn Bakr, active 18th century",scribe,زين العابدين بن بكر، active 18th century,,human,Zayn al-ʻĀbidīn ibn Bakr,Q131748507,DSNAME7705,Q68315,,,,
"Fārisī, ʻImād ibn Yaḥyá, -1494 or 1495",author,فارسي، عماد بن يحيى، -1494 or 1495,,human,ʻImād ibn Yaḥyá Fārisī,Q131398891,DSNAME7706,Q68316,,,,
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413",author,جرجاني، علي بن محمد، السيد الشريف، 1340-1413,,,,,,,human,Ali ibn Mohammed al-Jurjani,Q3063378,Q12280
"Molla Lûtfi, -1494",author,ملا لطفى، -1494,,,,,,,human,Molla Lutfî,Q20472625,Q12403
"Saʻīdī, Mīr Abū al-Fatḥ ibn Makhdūm, active 16th century",author,سعيدي، مير ابو الفتح بن مخدوم، active 16th century,,,,,,,human,Mīr Abū al-Fatḥ ibn Makhdūm Saʻīdī,Q129951591,Q54220
"Aḥmad ibn Muṣṭafá, active 17th century",scribe,احمد بن مصطفى، active 17th century,,human,Aḥmad ibn Muṣṭafá,Q131748508,DSNAME7707,Q68317,,,,
"Ṭabalāwī, Muḥammad ibn Sālim, -1559",author,طبلاوي، محمد بن سالم، -1559,,human,Muḥammad ibn Sālim Ṭabalāwī,Q131398892,DSNAME7708,Q68318,,,,
"Yūsī, al-Ḥasan ibn Masʻūd, 1630 or 1631-1691",author,يوسي، الحسن بن مسعود، 1630 or 1631-1691,,human,Abu Ali al-Hassan al-Yusi,Q4670060,DSNAME7709,Q68319,,,,
"Dilinjāwī, ʻAbd Allāh Junaydī, active 18th century",scribe,دلنجاوي، عبد الله جنيدي، active 18th century,,human,ʻAbd Allāh Junaydī Dilinjāwī,Q131748509,DSNAME7710,Q68320,,,,
"Maṭrān, Yuwākīm, -1772 or 1773",author,مطران، يواكيم، -1772 or 1773,,human,Yuwākīm Maṭrān,Q55882338,DSNAME7711,Q68321,,,,
"Tūqātī, Aḥmad ibn Muḥammad, active 14th century",author,توقاتي، احمد بن محمد، active 14th century,,human,Aḥmad ibn Muḥammad Tūqātī,Q131748510,DSNAME7712,Q68322,,,,
"Sājaqlīzādah, Muḥammad ibn Abī Bakr, -1737",author,ساجقلي‌زادة، محمد بن ابي بكر، -1737,,human,Muḥammad ibn Abī Bakr Sājaqlīzādah,Q131398893,DSNAME7713,Q68323,,,,
"Anṣārī, ʻAlī ibn Mūsá, 1121 or 1122-1196 or 1197",author,انصاري، علي بن موسى، 1121 or 1122-1196 or 1197,,human,Abu'l Hasan ibn Arfa Ra'a,Q16148550,DSNAME7714,Q68324,,,,
"Fārisī, Muḥammad ibn Abī Bakr, -1278",author,فارسي، محمد بن ابي بكر، -1278,,,,,,,human,Muhammad ibn Abi Bakr al‐Farisi,Q14974239,Q12404
"Ibn al-Shāṭir, ʻAlī ibn Ibrāhīm, 1304-1375",author,ابن الشاطر، علي بن ابراهيم، 1304-1375,http://id.loc.gov/authorities/names/n85026560,,,,,,human,Ibn al-Shatir,Q718169,Q12405
"Wafāʼī, ʻAbd al-ʻAzīz ibn Muḥammad, active 15th century",author,وفائي، عبد العزيز بن محمد، active 15th century,,human,ʻAbd al-ʻAzīz ibn Muḥammad Wafāʼī,Q131398895,DSNAME7715,Q68325,,,,
"Mīrim Chalabī, Maḥmūd ibn Muḥammad, 1475-1524 or 1525",author,ميرم چلبي، محمود بن محمد، 1475-1524 or 1525,http://id.loc.gov/authorities/names/no2013013957 http://id.loc.gov/authorities/names/no2013013957 http://viaf.org/viaf/sourceID/LC%7cno2013013957,,,,,,human,Maḥmūd ibn Muḥammad Mīrim Chalabī,Q122946974,Q12406
"Azʹharī, Muḥammad ʻAyyād, active 18th century",scribe,ازهري، محمد عياد، active 18th century,,human,Muḥammad ʻAyyād Azʹharī,Q131748511,DSNAME7716,Q68326,,,,
"Suyūṭī, 1445-1505",author,سيوطي، 1445-1505,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
"Nūr al-Dīn ibn Nūḥ, active 17th century",scribe,نور الدين بن نوح، active 17th century,,human,Nūr al-Dīn ibn Nūḥ,Q131748512,DSNAME7717,Q68327,,,,
"Taqī al-Dīn Muḥammad ibn Maʻrūf, 1525 or 1526-1585",author,تقي الدين محمد بن معروف، 1525 or 1526-1585,http://id.loc.gov/authorities/names/n80115658,,,,,,human,Taqi al-Din Muhammad ibn Ma'ruf,Q1379164,Q12407
"Badawī, Aḥmad",scribe,بدوي، احمد,,,,,,,,,,
"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621",author,عاملي، بهاء الدين محمد بن حسين، 1547-1621,,,,,,,human,Bahāʾ al-dīn al-ʿĀmilī,Q2658411,Q12408
"Barzanjī, Ibrāhīm ibn Muḥammad, active 18th century",scribe,برزنجي، ابراهيم بن محمد، active 18th century,,human,Ibrāhīm ibn Muḥammad Barzanjī,Q131748514,DSNAME7718,Q68328,,,,
"Maḥallī, Maḥmūd ibn Quṭb, active 17th century",author,محلي، محمود بن قطب، active 17th century,,human,Maḥmūd ibn Quṭb Maḥallī,Q131748515,DSNAME7719,Q68329,,,,
"Maḥdhūb, Aḥmad, active 17th century",scribe,,,human,Aḥmad Maḥdhūb,Q131748516,DSNAME7720,Q68330,,,,
"Ibrāshī, ʻAbd Allāh Muḥammad Ibrāhīm, active 19th century",author,ابراشي، عبد الله محمد ابراهيم، active 19th century,,human,ʻAbd Allāh Muḥammad Ibrāhīm Ibrāshī,Q131748517,DSNAME7721,Q68331,,,,
"Aḥmad ibn Qāsim, 1813 or 1814-approximately 1856 or 1857",author,احمد بن قاسم، 1813 or 1814-approximately 1856 or 1857,,human,Aḥmad ibn Qāsim,Q131398896,DSNAME7722,Q68332,,,,
"Khalwatī, Aḥmad Muṣṭafá Aḥmad, active 19th century",scribe,خلوتي، احمد مصطفى احمد، active 19th century,,human,Aḥmad Muṣṭafá Aḥmad Khalwatī,Q131748518,DSNAME7723,Q68333,,,,
"Ṭanasī, Muṣṭafá ibn Aḥmad, -1867",author,طنسي، مصطفى بن احمد، -1867,,human,Muṣṭafá ibn Aḥmad Ṭanasī,Q131398897,DSNAME7724,Q68334,,,,
"Ḥasanī, Muḥammad ibn Abī al-Khayr, active 16th century",author,حسني، محمد بن ابي الخير، active 16th century,http://id.loc.gov/authorities/names/n2008053929,,,,,,human,Muḥammad ibn Abī al-Khayr Ḥasanī,Q122946953,Q12409
"Ṭūlūnī, ʻAbd al-Raḥmān, active 17th century",scribe,طولوني، عبد الرحمن، active 17th century,,human,ʻAbd al-Raḥmān Ṭūlūnī,Q131398898,DSNAME7725,Q68335,,,,
"Ibn ʻAbd al-Ghaffār, Aḥmad ibn Mūsá, active 16th century",author,ابن عبد الغفار، احمد بن موسى، active 16th century,,human,Aḥmad ibn Mūsá Ibn ʻAbd al-Ghaffār,Q131748519,DSNAME7726,Q68336,,,,
"Nashartī, Muḥammad ibn Muḥammad, active 16th century",scribe,نشرتي، محمد بن محمد، active 16th century,,human,Muḥammad ibn Muḥammad Nashartī,Q131748520,DSNAME7727,Q68337,,,,
"Qalaṣādī, ʻAlī ibn Muḥammad, 1412 or 1413-1486 or 1487",author,قلصادي، علي بن محمد، 1412 or 1413-1486 or 1487,,,,,,,human,Abū al-Ḥasan ibn ʿAlī al-Qalaṣādī,Q2462319,Q12410
"ʻAṭāʼ Allāh, Aḥmad ibn ʻAlī, active 18th century",scribe,عطاء الله، احمد بن علي، active 18th century,,human,Aḥmad ibn ʻAlī ʻAṭāʼ Allāh,Q131748521,DSNAME7728,Q68338,,,,
"Ṣiddīqī, Muḥammad Aḥmad ibn Aḥmad, active 17th century",scribe,صديقي، محمد احمد بن احمد، active 17th century,,human,Muḥammad Aḥmad ibn Aḥmad Ṣiddīqī,Q131748522,DSNAME7729,Q68339,,,,
"Hattārī, Ḥusayn ibn Shāmī, active 17th century",author,هتاري، حسين بن شامي، active 17th century,,human,Ḥusayn ibn Shāmī Hattārī,Q131748523,DSNAME7730,Q68340,,,,
"Avicenna, 980-1037",author,ابن سينا، 980-1037,,,,,,,human,Avicenna,Q8011,Q2845
"Wāsiṭī, Muḥammad ibn Jaysh, active 12th century",scribe,واسطي، محمد بن جيش، active 12th century,,human,Muḥammad ibn Jaysh Wāsiṭī,Q131748524,DSNAME7731,Q68341,,,,
"Avicenna, 980-1037",author,ابن سينا، 980-1037,,,,,,,human,Avicenna,Q8011,Q2845
"Ibn al-Nafīs, ʻAlī ibn Abī al-Ḥazm, 1210 or 1211-1288",author,ابن النفيس، علي بن ابي الحزم، 1210 or 1211-1288,,,,,,,human,Ibn al-Nafis,Q319146,Q12411
"Aqsarāʼī, Muḥammad ibn Muḥammad, active 14th century",author,اقسرائي، محمد بن محمد، active 14th century,http://id.loc.gov/authorities/names/nr2001006661,,,,,,human,Muḥammad ibn Muḥammad Aqsarāʼī,Q116235892,Q3246
"Nafīs ibn ʻIwaḍ, -approximately 1449",author,نفيس بن عاوض، -approximately 1449,,,,,,,human,Nafīs ibn ʻIwaḍ,Q120599075,Q41312
"Ḥasanī al-Ḥusaynī al-Ṭabāṭabāʼī, ʻAbd al-Salām ibn Qawm al-Dīn Ḥusayn, active 17th century",scribe,,,human,ʻAbd al-Salām ibn Qawm al-Dīn Ḥusayn Ḥasanī al-Ḥusaynī al-Ṭabāṭabāʼī,Q131748525,DSNAME7732,Q68342,,,,
"Ibn al-Mubārak, al-Ḥasan ibn Abī Thaʻlab, -approximately 1373",author,ابن المبارك، الحسن بن ابي ثعلب، -approximately 1373,,human,al-Ḥasan ibn Abī Thaʻlab Ibn al-Mubārak,Q131398899,DSNAME7733,Q68343,,,,
"Mutaṭabbib, ʻAlī ibn ʻAbd al-ʻAẓīm, active 13th century",author,متطبب، علي بن عبد العظيم، active 13th century,,human,ʻAlī ibn ʻAbd al-ʻAẓīm Mutaṭabbib,Q131748526,DSNAME7734,Q68344,,,,
"Ī̄wānī, ʻAbd Allāh ibn ʻAbd al-ʻAzīz, active 16th century",scribe,ايواني، عبد الله بن عبد العزيز، active 16th century,,human,ʻAbd Allāh ibn ʻAbd al-ʻAzīz Ī̄wānī,Q131748527,DSNAME7735,Q68345,,,,
"Ibn Dānīyāl, Muḥammad, 1249 or 1250-1310 or 1311",author,ابن دانيال، محمد، 1249 or 1250-1310 or 1311,,,,,,,human,Muḥammad Ibn-Dāniyāl,Q6535584,Q12412
"Ṣubunrī, Mahdī ibn ʻAlī, -approximately 1412 or 1413",author,صبنري، مهدي بن علي، -approximately 1412 or 1413,,human,Mahdī ibn ʻAlī Ṣubunrī,Q131398900,DSNAME7736,Q68346,,,,
"Māridīnī, ʻUmar ibn Muḥammad Amīn, active 18th century",scribe,مارديني، عمر بن محمد امين، active 18th century,,human,ʻUmar ibn Muḥammad Amīn Māridīnī,Q131748528,DSNAME7737,Q68347,,,,
"Munāwī, ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn, -1621",author,مناوي، عبد الرءوف بن تاج العارفين، -1621,http://id.loc.gov/authorities/names/n80013467,,,,,,human,Muhammad al-Munawi,Q3594807,Q12413
"Mūsá ibn Ibrāhīm, active 14th century-15th century",author,موسى بن ابراهيم، active 14th century-15th century,,human,Mūsá ibn Ibrāhīm,Q131398901,DSNAME7738,Q68348,,,,
"Molla Lûtfi, -1494",author,ملا لطفي، -1494,,,,,,,human,Molla Lutfî,Q20472625,Q12403
"Mīrghanī, Muḥammad Yāsīn ibn ʻAbd Allāh, active 19th century",author,ميرغني، محمد يس بن عبد الله، active 19th century,,human,Muḥammad Yāsīn ibn ʻAbd Allāh Mīrghanī,Q131748529,DSNAME7739,Q68349,,,,
"Mīrdād, ʻAbd Allāh ibn Muḥammad Ṣāliḥ, active 19th century",scribe,ميرداد، عبد الله بن محمد صالح، active 19th century,,human,ʻAbd Allāh ibn Muḥammad Ṣāliḥ Mīrdād,Q131748530,DSNAME7740,Q68350,,,,
"Damallījī, ʻAbd Allāh ibn ʻAlī ibn ʻAbd al-Raḥmān ibn Suwaydān",author,دمليجي، عبد الله بن علي بن عبد الرحمن بن سويدان,,,,,,,,,,
"Dānī, ʻUthmān ibn Saʻīd, 981 or 982-1053",author,داني، عثمان بن سعيد، 981 or 982-1053,http://id.loc.gov/authorities/names/n81003045,,,,,,human,Abū ʿAmr al-Dānī,Q6820659,Q12414
"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",author,ابن الجزري، محمد بن محمد، 1350-1429،,,,,,,,human,Ibn al-Jazari,Q4120093,Q12415
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century",author,سجاوندي، سراج الدين محمد بن محمد، active 12th century,,,,,,,human,Siraj ud-Din Muhammad ibn Abd ur-Rashid Sajawandi,Q52742567,Q41619
"Nīsābūrī, al-Ḥasan ibn Muḥammad, active 15th century",author,نيسابوري، الحسن بن محمد، active 15th century,,human,al-Ḥasan ibn Muḥammad Nīsābūrī,Q131398902,DSNAME7741,Q68351,,,,
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194",author,شاطبي، القاسم بن فيره، 1144-1194,http://id.loc.gov/authorities/names/n84227571 http://id.loc.gov/authorities/names/n84227571 http://viaf.org/viaf/sourceID/LC%7cn84227571,,,,,,human,Abu-l-Qāsim ibn Fīrruh Shāṭibī,Q12182523,Q12284
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194",author,شاطبي، القاسم بن فيره، 1144-1194,http://id.loc.gov/authorities/names/n84227571 http://id.loc.gov/authorities/names/n84227571 http://viaf.org/viaf/sourceID/LC%7cn84227571,,,,,,human,Abu-l-Qāsim ibn Fīrruh Shāṭibī,Q12182523,Q12284
"Samarqandī, Muḥammad ibn Maḥmūd",author,سمرقندي، محمد بن محمود,,,,,,,,,,
"Miʻmār, ʻAlī Nūr al-Dīn ibn Muḥammad Badr al-Dīn, active 16th century",scribe,معمار، علي نور الدين بن محمد بدر الدين، active 16th century,,human,ʻAlī Nūr al-Dīn ibn Muḥammad Badr al-Dīn Miʻmār,Q131748531,DSNAME7742,Q68352,,,,
"Ṣafrāwī, ʻAbd al-Raḥmān ibn ʻAbd al-Majīd, 1149-1238 or 1239",author,صفراوي، عبد الرحمن بن عبد المجيد، 1149-1238 or 1239,,human,ʻAbd al-Raḥmān ibn ʻAbd al-Majīd Ṣafrāwī,Q131398903,DSNAME7743,Q68353,,,,
"Nawawī, 1233-1277",author,نووي، 1233-1277,http://id.loc.gov/authorities/names/n82009538 http://id.loc.gov/authorities/names/n82009538 http://viaf.org/viaf/sourceID/LC%7cn82009538,,,,,,human,Al-Nawawi,Q293571,Q12416
"Ibn al-Qāṣiḥ, ʻAlī ibn ʻUthmān, 1316 or 1317-1398 or 1399",author,ابن القاصح، علي بن عثمان، 1316 or 1317-1398 or 1399,,,,,,,human,ʻAlī ibn ʻUthmān Ibn al-Qāṣiḥ,Q16126334,Q12417
"Rashīdī, Muḥammad ibn Salāmah, active 19th century",scribe,رشيدي، محمد بن سلامة، active 19th century,,,,,,,human,Muḥammad ibn Salāmah Rashīdī,Q121322487,Q12418
"Ibn al-Jazarī, Muḥammad ibn Muḥammad, 1350-1429",author,ابن الجزري، محمد بن محمد، 1350-1429,,,,,,,human,Ibn al-Jazari,Q4120093,Q12415
"ʻAsqalānī, Ibrāhīm ibn Aḥmad, active 15th century",author,"عسقلانى, ابراهيم بن احمد، active 15th century",,human,Ibrāhīm ibn Aḥmad ʻAsqalānī,Q131398904,DSNAME7744,Q68354,,,,
"Biqāʻī, Ibrāhīm ibn ʻUmar, 1406 or 1407-1480",author,بقاعي، ابراهيم بن عمر، 1406 or 1407-1480,http://id.loc.gov/authorities/names/n84161225,,,,,,human,al-Biqāʻī,Q12198099,Q12419
"Nashshār, ʻUmar ibn Qāsim, -1531 or 1532",author,نشار، عمر بن قاسم، -1531 or 1532,http://id.loc.gov/authorities/names/nr93046183,,,,,,human,ʻUmar ibn Qāsim Nashshār,Q122946975,Q12420
"Hayashi, Shihei, 1738-1793",author,"林 子平, 1738-1793",http://id.loc.gov/authorities/names/n82000980,,,,,,human,Hayashi Shihei,Q382306,Q12880
"Takeo, Zenchiku, 1782-1837",author,"竹尾善筑, 1782-1837",,,,,,,human,Zenchiku Takeo,Q122946649,Q12890
"Banawānī, ʻAbd al-Wahhāb ibn Yūsuf, active 15th century",author,بنواني، عبد الوهاب بن يوسف، active 15th century,,human,ʻAbd al-Wahhāb ibn Yūsuf Banawānī,Q131748532,DSNAME7745,Q68355,,,,
Sulaymān ibn Muḥammad ibn Hānī,scribe,سليمان بن محمد بن هانئ,,,,,,,,,,
"Barallusī, Aḥmad",author,برلسي، احمد,,,,,,,,,,
"Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 1268-1338",author,قزويني، جلال الدين محمد بن عبد الرحمن، 1267 or 1268-1338,,,,,,,human,Jalal al-Din al-Qazwini,Q12187054,Q12375
"ʻAbbāsī, ʻAbd al-Raḥīm ibn ʻAbd al-Raḥmān, 1462 or 1463-1555 or 1556",author,عباسي، عبد الرحيم بن عبد الرحمن، 1462 or 1463-1555 or 1556,,human,ʻAbd al-Raḥīm ibn ʻAbd al-Raḥmān ʻAbbāsī,Q131398905,DSNAME7746,Q68356,,,,
"Māridīnī, Aḥmad ibn ʻUmar",author,مارديني، احمد بن عمر,,human,Aḥmad ibn ʻUmar Māridīnī,Q131748638,DSNAME7747,Q68357,,,,
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389",author,تفتازاني، مسعود بن عمر، 1322-1389؟,,,,,,,human,Taftazani,Q764947,Q12298
"Baḥrī, Aḥmad ibn ʻAlī",scribe,بحري، احمد بن علي,,,,,,,,,,
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389",author,تفتازاني، مسعود بن عمر، 1322-1389,,,,,,,human,Taftazani,Q764947,Q12298
"Bābī, ʻAbd Allāh ibn Muḥammad, active 18th century",scribe,بابي، عبد الله بن محمد، active 18th century,,human,ʻAbd Allāh ibn Muḥammad Bābī,Q131748533,DSNAME7748,Q68358,,,,
"Siyālkūtī, ʻAbd al-Ḥakīm ibn Shams al-Dīn, -1656",author,سيالكوتي، عبد الحكيم بن شمس الدين، -1656,,,,,,,human,ʻAbd al-Ḥakīm ibn Shams al-Dīn Siyālkūtī,Q129951519,Q54171
"Akhīr al-Makhtūmī, Aḥmad ibn Muṣṭafá, active 18th century",scribe,اخير المختومي، احمد بن مصطفى، active 18th century,,human,Aḥmad ibn Muṣṭafá Akhīr al-Makhtūmī,Q131748534,DSNAME7749,Q68359,,,,
"Khiṭāʼī, ʻUthmān, active 15th century",author,خطائي، عثمان، active 15th century,,,,,,,human,ʻUthmān Khiṭāʼī,Q129951630,Q54167
"Mīrzā Jān, Ḥabīb Allāh, -1586",author,ميرزا جان، حبيب الله، 1586؟,,,,,,,human,Ḥabīb Allāh Mīrzā Jān,Q129951516,Q54169
"Ibn Qāsim al-ʻAbbādī, Aḥmad, -approximately 1585",author,ابن قاسم العبادي، احمد، -approximately 1585,,,,,,,human,Aḥmad Ibn Qāsim al-ʻAbbādī,Q129951517,Q54170
"Nashartī, ʻAlī ibn Ḥasan, active 17th century",scribe,نشرتي، علي بن حسن، active 17th century,,human,ʻAlī ibn Ḥasan Nashartī,Q131748535,DSNAME7750,Q68360,,,,
"Mulāzim, ʻAbd al-Ḥalīm ibn Rajab",scribe,ملازم، عبد الحليم بن رجب,,,,,,,,,,
"Nawājī, Muḥammad ibn Ḥasan, 1386-1455",author,نواجي، محمد بن حسن، 1386-1455,,,,,,,human,Muḥammad Ibn-Ḥasan an- Nawāǧī,Q28712807,Q12376
"Kastamūnī, ʻAbd al-Raḥmān",scribe,كستموني، عبد الرحمن,,,,,,,,,,
"Muftīʹzādah, Muḥammad Ṣādiq ibn ʻAbd al-Raḥīm, -1808 or 1809",author,مفتيزادة، محمد صادق بن عبد الرحيم، -1808 or 1809,,human,Muḥammad Ṣādiq ibn ʻAbd al-Raḥīm Muftīʹzādah,Q131398906,DSNAME7751,Q68361,,,,
"Tīrawī, Muḥammad, active 17th century",author,تيروي، محمد، active 17th century,,human,Muḥammad Tīrawī,Q129951707,DSNAME6671,Q54302,,,,
"Suyūṭī, 1445-1505",author,سيوطي، 1445-1505,http://id.loc.gov/authorities/names/n80081636,,,,,,human,Jalal al-Din al-Suyuti,Q468432,Q10868
