subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Orden de Santiago,fast,a,http://id.worldcat.org/fast/510683,Orden de Santiago,http://id.worldcat.org/fast/510683,Q7974
Orden de Santiago,0,a,http://id.loc.gov/authorities/names/n50003487,Orden de Santiago,http://id.worldcat.org/fast/510683,Q7974
Orden de Santiago.,0,a,http://id.loc.gov/authorities/names/n50003487,Orden de Santiago,http://id.worldcat.org/fast/510683,Q7974
Orden de Santiago.,fast,a,http://id.worldcat.org/fast/510683,Orden de Santiago,http://id.worldcat.org/fast/510683,Q7974
Orden de Santiago--History--Early works to 1800,0,a--x--v,,Orden de Santiago;History;Early works,http://id.worldcat.org/fast/510683;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q7974;Q6879;Q300
Order of the Garter,0,a,,Order of the Garter,http://id.worldcat.org/fast/510712,Q38747
Order of the Golden Fleece,fast,a,,Order of the Golden Fleece,http://id.worldcat.org/fast/572263,Q48210
Order of the Golden Fleece--Early works to 1800,0,a--v,,Order of the Golden Fleece;Early works,http://id.worldcat.org/fast/572263;http://id.worldcat.org/fast/1411636,Q48210;Q300
Ordre de Saint-Michel,fast,a,http://id.worldcat.org/fast/721102,Ordre de Saint-Michel,http://id.worldcat.org/fast/721102,Q7711
Ordre de Saint-Michel.,fast,a,http://id.worldcat.org/fast/721102,Ordre de Saint-Michel,http://id.worldcat.org/fast/721102,Q7711
Ordre de Saint-Michel--Government,0,a--x,,Ordre de Saint-Michel;Politics and government,http://id.worldcat.org/fast/721102;http://id.worldcat.org/fast/1919741,Q7711;Q2818
Ordre de Saint-Michel--Government.,0,a--x,,Ordre de Saint-Michel;Politics and government,http://id.worldcat.org/fast/721102;http://id.worldcat.org/fast/1919741,Q7711;Q2818
Origen,fast,a,http://id.worldcat.org/fast/29884,Origen,http://id.worldcat.org/fast/29884,Q7667
Origen,0,a,http://id.loc.gov/authorities/names/n79004180,Origen,http://id.worldcat.org/fast/29884,Q7667
Origen.,fast,a,http://id.worldcat.org/fast/29884,Origen,http://id.worldcat.org/fast/29884,Q7667
Origen.,0,a,http://id.loc.gov/authorities/names/n79004180,Origen,http://id.worldcat.org/fast/29884,Q7667
"Orta, Garcia de, active 16th century",0,a;d,,"Orta, Garcia de, active 16th century",http://id.worldcat.org/fast/1839591,Q66860
Orthodox Eastern Church,0,a,http://id.loc.gov/authorities/names/n50000556,Orthodox Eastern Church,http://id.worldcat.org/fast/510210,Q4266
Orthodox Eastern Church,fast,a,http://id.worldcat.org/fast/510210,Orthodox Eastern Church,http://id.worldcat.org/fast/510210,Q4266
Orthodox Eastern Church.,0,a,http://id.loc.gov/authorities/names/n50000556,Orthodox Eastern Church,http://id.worldcat.org/fast/510210,Q4266
Orthodox Eastern Church.,fast,a,http://id.worldcat.org/fast/510210,Orthodox Eastern Church,http://id.worldcat.org/fast/510210,Q4266
Orthodox Eastern Church. Octoechos,0,a;t,,Octoechos (Orthodox Eastern Church),http://id.worldcat.org/fast/1363118,Q38748
Orthodox Eastern Church--Doctrines,0,a--x,,Orthodox Eastern Church,http://id.worldcat.org/fast/510210,Q4266
Orthodox Eastern Church--Doctrines.,0,a--x,,Orthodox Eastern Church,http://id.worldcat.org/fast/510210,Q4266
Orthodox Eastern Church--Doctrines--Early works to 1800,0,a--x--x,,Orthodox Eastern Church;Early works,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1411636,Q4266;Q300
Orthodox Eastern Church--Hymns,0,a--v,,Orthodox Eastern Church;Hymns,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1423701,Q4266;Q6878
Orthodox Eastern Church--Liturgy,0,a--x,,Orthodox Eastern Church;Liturgics,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579,Q4266;Q207
Orthodox Eastern Church--Liturgy and ritual,0,a--x,,Orthodox Eastern Church;Liturgics,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579,Q4266;Q207
Orthodox Eastern Church--Liturgy and ritual.,0,a--x,,Orthodox Eastern Church;Liturgics,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579,Q4266;Q207
Orthodox Eastern Church--Liturgy and ritual. Menologion,0,a--x;t,,Menologion (Orthodox Eastern Church);Liturgics,http://id.worldcat.org/fast/1368712;http://id.worldcat.org/fast/1000579,Q67945;Q207
Orthodox Eastern Church--Liturgy--Manuscripts,0,a--x--x,,Orthodox Eastern Church;Liturgics;Manuscripts,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1008230,Q4266;Q207;Q38609
Orthodox Eastern Church--Liturgy--Texts,0,a--x--v,,Orthodox Eastern Church;Liturgics;Texts,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q4266;Q207;Q3066
Orthodox Eastern Church--Liturgy--Texts--Manuscripts,0,a--x--x--x,,Orthodox Eastern Church;Liturgics;Texts;Manuscripts,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1424060,Q4266;Q207;Q3066;Q331
Orthodox Eastern Church--Liturgy--Texts--Manuscripts.,0,a--x--x--x,,Orthodox Eastern Church;Liturgics;Texts;Manuscripts,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1424060,Q4266;Q207;Q3066;Q331
Orthodox Eastern Church--Prayers and devotions,0,a--v,,Orthodox Eastern Church;Prayers and devotions,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1423909,Q4266;Q3052
Orthodox Eastern Church--Prayers and devotions.,0,a--v,,Orthodox Eastern Church;Prayers and devotions,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1423909,Q4266;Q3052
Orthodox Eastern Church--Syria--History,0,a--z--x,,Orthodox Eastern Church;Syria;History,http://id.worldcat.org/fast/510210;http://id.worldcat.org/fast/1208757;http://id.worldcat.org/fast/958235,Q4266;Q11447;Q6879
"Ortiz Campoy, Juan, active 1600-1620--Family",0,a;d--x,,Families,http://id.worldcat.org/fast/1728849,Q5939
Ortiz family,0,a,,Ortiz family,http://id.worldcat.org/fast/217200,Q66801
Osef dal--19th century,0,a--y,,Nineteenth century,http://id.worldcat.org/fast/1037841,Q3538
"Ospedale degli Innocenti (Florence, Italy)",fast,a,http://id.worldcat.org/fast/658780,"Ospedale degli Innocenti (Florence, Italy)",http://id.worldcat.org/fast/658780,Q5468
"Ospedale degli Innocenti (Florence, Italy)--History",0,a--x,,"Ospedale degli Innocenti (Florence, Italy);History",http://id.worldcat.org/fast/658780;http://id.worldcat.org/fast/1411628,Q5468;Q279
"Ospedale degli Innocenti (Florence, Italy)--History.",0,a--x,,"Ospedale degli Innocenti (Florence, Italy);History",http://id.worldcat.org/fast/658780;http://id.worldcat.org/fast/1411628,Q5468;Q279
Österreichische Nationalbibliothek.--Manuscript.--Cod. hebr. 24,0,a--k--n,,Österreichische Nationalbibliothek;Manuscripts,http://id.worldcat.org/fast/534120;http://id.worldcat.org/fast/1424060,Q75328;Q331
Otiyyot de-Rabbi Akiva--Early works to 1800,0,a--v,,Otiyyot de-Rabbi Akiva;Early works,http://id.worldcat.org/fast/1789150;http://id.worldcat.org/fast/1411636,Q75091;Q300
"Ottani, Pietro--Correspondence",4,a--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829
"Otto I, Holy Roman Emperor, 912-973",0,a;b;c;d,http://id.loc.gov/authorities/names/n82136785,"Otto I, Holy Roman Emperor, 912-973",http://id.worldcat.org/fast/100265,Q8017
"Otto I, Holy Roman Emperor, 912-973",fast,a;b;c;d,http://id.worldcat.org/fast/100265,"Otto I, Holy Roman Emperor, 912-973",http://id.worldcat.org/fast/100265,Q8017
"Otto I, Holy Roman Emperor, 912-973.",fast,a;b;c;d,http://id.worldcat.org/fast/100265,"Otto I, Holy Roman Emperor, 912-973",http://id.worldcat.org/fast/100265,Q8017
"Otto I, Holy Roman Emperor, 912-973.",0,a;b;c;d,http://id.loc.gov/authorities/names/n82136785,"Otto I, Holy Roman Emperor, 912-973",http://id.worldcat.org/fast/100265,Q8017
"Ovando, Nicolás de, approximately 1460-1511",0,a;d,,"Ovando, Nicolás de, approximately 1460-1511",http://id.worldcat.org/fast/1839749,Q66867
"Ovid, 43 B.C.-17 A.D. or 18 A.D. Heroides",0,a;d;t,http://id.loc.gov/authorities/names/n82020793,Heroides (Ovid),http://id.worldcat.org/fast/1357087,Q48124
"Oviedo, Rodrigo de, active 1514,--Trials, litigation, etc",0,a;d--x,,"Trials, litigation, etc.",http://id.worldcat.org/fast/1423712,Q38749
"Oviedo, Rodrigo de, active 1514,--Trials, litigation, etc.",0,a;d--x,,"Trials, litigation, etc.",http://id.worldcat.org/fast/1423712,Q38749
"Pablo de Santa Maria, Bishop of Burgos, approximately 1351-1435",0,a;c;d,http://id.loc.gov/authorities/names/n86811113,"Pablo de Santa Maria, Bishop of Burgos, approximately 1351-1435",http://id.worldcat.org/fast/1839817,Q76202
"Pablo de Santa Maria, Bishop of Burgos, approximately 1351-1435",fast,a;c;d,http://id.worldcat.org/fast/1839817,"Pablo de Santa Maria, Bishop of Burgos, approximately 1351-1435",http://id.worldcat.org/fast/1839817,Q76202
"Padmapādācārya, active 8th century. Pañcapādikā",0,a;d;t,http://id.loc.gov/authorities/names/no2002044640,Pañcapādikā (Padmapādācārya),http://id.worldcat.org/fast/1372822,Q76151
"Palladius, Bishop of Aspuna, -approximately 430. Lausiac history",ds-subject,,,"Lausiac history (Palladius, Bishop of Aspuna)",http://id.worldcat.org/fast/1363294,Q8136
"Palomino de Ochoa, Joseph, active 1700-1728--Family",0,a;d--x,,Families,http://id.worldcat.org/fast/1728849,Q5939
Palomino family,0,a,,Palomino family,http://id.worldcat.org/fast/480765,Q66788
"Pandnāmah (ʻAṭṭār, Farīd al-Dīn)",fast,a,,"Pandnāmah (ʻAṭṭār, Farīd al-Dīn)",http://id.worldcat.org/fast/1374416,Q11601
"Pantius, Alphonsus--Correspondence",0,a--v,,Correspondence,http://id.worldcat.org/fast/2003288,Q5829
"Paracelsus, 1493-1541--Early works to 1800",0,a;d--v,,"Paracelsus, 1493-1541;Early works",http://id.worldcat.org/fast/60974;http://id.worldcat.org/fast/1411636,Q48953;Q300
"Pārthasārathimiśra, active 11th century. Śāstradīpikā",0,a;d;t,,Śāstradīpikā (Pārthasārathimiśra),http://id.worldcat.org/fast/2056947,Q76149
Parvati (Hindu deity),0,a;c,http://id.loc.gov/authorities/names/no2019083403,Parvati (Hindu deity),http://id.worldcat.org/fast/1054247,Q26932
Parvati (Hindu deity),fast,a;c,http://id.worldcat.org/fast/1054247,Parvati (Hindu deity),http://id.worldcat.org/fast/1054247,Q26932
Parvati (Hindu deity)--Early works to 1800,0,a;c--v,,Parvati (Hindu deity);Early works,http://id.worldcat.org/fast/1054247;http://id.worldcat.org/fast/1411636,Q26932;Q300
Parvati (Hindu deity)--Painting,0,a;c--x,,Parvati (Hindu deity);Painting,http://id.worldcat.org/fast/1054247;http://id.worldcat.org/fast/1050567,Q26932;Q19869
Patañjali. Mahābhāṣya,0,a;t,http://id.loc.gov/authorities/names/n84226952,Mahābhāṣya (Patañjali),http://id.worldcat.org/fast/1356658,Q76163
Patañjali. Yogasūtra,0,a;t,http://id.loc.gov/authorities/names/n82084253,Yogasūtra (Patañjali),http://id.worldcat.org/fast/1356519,Q76169
"Patrick, Saint, 373?-463?--Legends",0,a;c;d--v,,"Patrick, Saint, 373?-463?;Legends",http://id.worldcat.org/fast/59117;http://id.worldcat.org/fast/1423803,Q38750;Q5895
"Paul, the Apostle, Saint",fast,a;c,(OCoLC)fst00037330,"Paul, the Apostle, Saint",http://id.worldcat.org/fast/37330,Q10818
"Paul, the Apostle, Saint.",fast,a;c,(OCoLC)fst00037330,"Paul, the Apostle, Saint",http://id.worldcat.org/fast/37330,Q10818
"Paul, the Apostle, Saint--Art",0,a;c--v,,"Paul, the Apostle, Saint;Art",http://id.worldcat.org/fast/37330;http://id.worldcat.org/fast/1423702,Q10818;Q38573
"Paul, the Apostle, Saint--Art.",0,a;c--v,,"Paul, the Apostle, Saint;Art",http://id.worldcat.org/fast/37330;http://id.worldcat.org/fast/1423702,Q10818;Q38573
"Paul, the Apostle, Saint--Art--Early works to 1800",0,a;c--x--v,,"Paul, the Apostle, Saint;Art;Early works",http://id.worldcat.org/fast/37330;http://id.worldcat.org/fast/815177;http://id.worldcat.org/fast/1411636,Q10818;Q184;Q300
"Paul, the Deacon, approximately 720-799",0,a;c;d,,"Paul, the Deacon, approximately 720-799?",http://id.worldcat.org/fast/1840498,Q38751
"Paul, the Hermit, Saint, -approximately 341",0,a;c;d,,"Paul, the Hermit, Saint, -approximately 341",http://id.worldcat.org/fast/1840499,Q38752
"Paul III, Pope, 1468-1549",0,a;b;c;d,http://id.loc.gov/authorities/names/n82037510,"Paul III, Pope, 1468-1549",http://id.worldcat.org/fast/88996,Q4210
"Paul III, Pope, 1468-1549",fast,a;b;c;d,http://id.worldcat.org/fast/88996,"Paul III, Pope, 1468-1549",http://id.worldcat.org/fast/88996,Q4210
"Paul III, Pope, 1468-1549.",0,a;b;c;d,http://id.loc.gov/authorities/names/n82037510,"Paul III, Pope, 1468-1549",http://id.worldcat.org/fast/88996,Q4210
"Paul III, Pope, 1468-1549.",fast,a;b;c;d,http://id.worldcat.org/fast/88996,"Paul III, Pope, 1468-1549",http://id.worldcat.org/fast/88996,Q4210
"Paul IV, Pope, 1476-1559",0,a;b;c;d,http://id.loc.gov/authorities/names/n85143642,"Paul IV, Pope, 1476-1559",http://id.worldcat.org/fast/168030,Q67954
"Paul IV, Pope, 1476-1559",fast,a;b;c;d,http://id.worldcat.org/fast/fst00168030,"Paul IV, Pope, 1476-1559",http://id.worldcat.org/fast/168030,Q67954
"Paul V, Pope, 1552-1621",0,a;b;c;d,http://id.loc.gov/authorities/names/n85144319,"Paul V, Pope, 1552-1621",http://id.worldcat.org/fast/165205,Q7383
"Paul V, Pope, 1552-1621",fast,a;b;c;d,http://id.worldcat.org/fast/165205,"Paul V, Pope, 1552-1621",http://id.worldcat.org/fast/165205,Q7383
"Paul V, Pope, 1552-1621.",fast,a;b;c;d,http://id.worldcat.org/fast/165205,"Paul V, Pope, 1552-1621",http://id.worldcat.org/fast/165205,Q7383
"Paul V, Pope, 1552-1621.",0,a;b;c;d,http://id.loc.gov/authorities/names/n85144319,"Paul V, Pope, 1552-1621",http://id.worldcat.org/fast/165205,Q7383
Pazzi Conspiracy (1478),fast,a;d,http://id.worldcat.org/fast/1055741,Pazzi Conspiracy (1478),http://id.worldcat.org/fast/1055741,Q7394
Peace of Westphalia (1648),0,a;d,,Peace of Westphalia (1648),http://id.worldcat.org/fast/1773826,Q48136
Peace of Westphalia (1648),fast,a,(OCoLC)fst01773826,Peace of Westphalia (1648),http://id.worldcat.org/fast/1773826,Q48136
"Pedro I, King of Castile and Leon, 1334-1369",0,a;b;c;d,http://id.loc.gov/authorities/names/n50008777,"Pedro I, King of Castile and Leon, 1334-1369",http://id.worldcat.org/fast/2493,Q67949
"Pedro I, King of Castile and Leon, 1334-1369",fast,a;b;c;d,http://id.worldcat.org/fast/fst00002493,"Pedro I, King of Castile and Leon, 1334-1369",http://id.worldcat.org/fast/2493,Q67949
"Pedro IV, King of Aragon, 1319?-1387",0,a;b;c;d,http://id.loc.gov/authorities/names/n80158714,"Pedro IV, King of Aragon, 1319?-1387",http://id.worldcat.org/fast/64997,Q67985
"Pedro IV, King of Aragon, 1319?-1387",fast,a;b;c;d,http://id.worldcat.org/fast/fst00064997,"Pedro IV, King of Aragon, 1319?-1387",http://id.worldcat.org/fast/64997,Q67985
"Pelayo, King of Asturias, -737",0,a;c;d,http://id.loc.gov/authorities/names/n95068075,"Pelayo, King of Asturias, -737",http://id.worldcat.org/fast/1840687,Q48215
"Pelayo, King of Asturias, -737",fast,a;c;d,,"Pelayo, King of Asturias, -737",http://id.worldcat.org/fast/1840687,Q48215
"Peña, Juan de la, active 1640-1642--Family",0,a;d--x,,Families,http://id.worldcat.org/fast/1728849,Q5939
"Peña, Miguel de la, active 1640-1642--Family",0,a;d--x,,Families,http://id.worldcat.org/fast/1728849,Q5939
"Peñaranda, Spain",ds-subject,,,Spain--Peñaranda de Bracamonte,http://id.worldcat.org/fast/1230278,Q76246
"Perez Barahona, Juan, active 1560-1562--Family",0,a;d--x,,Families,http://id.worldcat.org/fast/1728849,Q5939
"Peri, Giovanni",0,a,http://id.loc.gov/authorities/names/no00074679,"Peri, Giovanni",http://id.worldcat.org/fast/1789626,Q8145
"Peri, Giovanni",fast,a,http://id.worldcat.org/fast/1789626,"Peri, Giovanni",http://id.worldcat.org/fast/1789626,Q8145
"Peri, Giovanni.",fast,a,http://id.worldcat.org/fast/1789626,"Peri, Giovanni",http://id.worldcat.org/fast/1789626,Q8145
"Peri, Giovanni.",0,a,http://id.loc.gov/authorities/names/no00074679,"Peri, Giovanni",http://id.worldcat.org/fast/1789626,Q8145
Persephone (Greek deity)--In literature,0,a;c--x,,Persephone (Greek deity),http://id.worldcat.org/fast/1058362,Q7198
Persephone (Greek deity)--In literature.,0,a;c--x,,Persephone (Greek deity),http://id.worldcat.org/fast/1058362,Q7198
Persius,fast,a,http://id.worldcat.org/fast/36746,Persius,http://id.worldcat.org/fast/36746,Q7430
Persius.,fast,a,http://id.worldcat.org/fast/36746,Persius,http://id.worldcat.org/fast/36746,Q7430
Persius. Works--Criticism and interpretation,0,a;t--x,,Works (Persius);Criticism and interpretation,http://id.worldcat.org/fast/1796300;http://id.worldcat.org/fast/1198648,Q38753;Q292
Persius--Criticism and interpretation,0,a--x,,Persius;Criticism and interpretation,http://id.worldcat.org/fast/36746;http://id.worldcat.org/fast/1198648,Q7430;Q292
Persius--Criticism and interpretation.,0,a--x,,Persius;Criticism and interpretation,http://id.worldcat.org/fast/36746;http://id.worldcat.org/fast/1198648,Q7430;Q292
Persius--Scholia,0,a--x,,Persius;Scholia,http://id.worldcat.org/fast/36746;http://id.worldcat.org/fast/1106924,Q7430;Q38754
"Pertev Paşa, 1785-1837",0,a;d,http://id.loc.gov/authorities/names/n84182534,"Pertev Paşa, 1785-1837",http://id.worldcat.org/fast/141266,Q11534
Perush Rashi ʻal ha-Torah (Rashi),fast,a,(OCoLC)fst01360547,Perush Rashi ʻal ha-Torah (Rashi),http://id.worldcat.org/fast/1360547,Q74932
"Peter, the Apostle, Saint",fast,a;c,(OCoLC)fst00031923,"Peter, the Apostle, Saint",http://id.worldcat.org/fast/31923,Q10797
"Peter, the Apostle, Saint.",fast,a;c,(OCoLC)fst00031923,"Peter, the Apostle, Saint",http://id.worldcat.org/fast/31923,Q10797
"Peter, the Apostle, Saint--Art",0,a;c--v,,"Peter, the Apostle, Saint;Art",http://id.worldcat.org/fast/31923;http://id.worldcat.org/fast/1423702,Q10797;Q38573
"Peter, the Apostle, Saint--Art.",0,a;c--v,,"Peter, the Apostle, Saint;Art",http://id.worldcat.org/fast/31923;http://id.worldcat.org/fast/1423702,Q10797;Q38573
Peter Lombard,ds-subject,,,"Peter Lombard, Bishop of Paris, approximately 1100-1160",http://id.worldcat.org/fast/1841039,Q42382
"Peter Lombard, Bishop of Paris, approximately 1100-1160",ds-subject,,,"Peter Lombard, Bishop of Paris, approximately 1100-1160",http://id.worldcat.org/fast/1841039,Q42382
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV",0,a;c;d;t,http://id.loc.gov/authorities/names/n84142222,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925,Q4783
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV",0,a;c;d;t,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925,Q4783
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.",0,a;c;d;t,http://id.loc.gov/authorities/names/n84142222,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925,Q4783
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 1--Criticism and interpretation--Early works to 1800",0,a;c;d;t--n--x--v,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris);Criticism and interpretation;Early works",http://id.worldcat.org/fast/1356925;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q4783;Q292;Q300
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 2",0,a;c;d;t--n,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925,Q4783
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 2--Criticism and interpretation",0,a;c;d;t--n--x,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris);Criticism and interpretation",http://id.worldcat.org/fast/1356925;http://id.worldcat.org/fast/1198648,Q4783;Q292
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 3",0,a;c;d;t--n,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925,Q4783
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV.--Liber 4--Criticism and interpretation",0,a;c;d;t--n--x,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris);Criticism and interpretation",http://id.worldcat.org/fast/1356925;http://id.worldcat.org/fast/1198648,Q4783;Q292
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV--Commentaries--Early works to 1800",0,a;c;d;t--x--v,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris);Commentaries;Early works",http://id.worldcat.org/fast/1356925;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q4783;Q2812;Q300
"Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV--Early works to 1800",0,a;c;d;t--v,,"Sententiarum libri IV (Peter Lombard, Bishop of Paris);Early works",http://id.worldcat.org/fast/1356925;http://id.worldcat.org/fast/1411636,Q4783;Q300
"Peter Martyr, Saint, approximately 1205-1252--Early works to 1800",0,a;c;d--v,,"Peter Martyr, Saint, approximately 1205-1252;Early works",http://id.worldcat.org/fast/1841040;http://id.worldcat.org/fast/1411636,Q16358;Q300
"Peter Martyr, Saint, approximately 1205-1252--Early works to 1800.",0,a;c;d--v,,"Peter Martyr, Saint, approximately 1205-1252;Early works",http://id.worldcat.org/fast/1841040;http://id.worldcat.org/fast/1411636,Q16358;Q300
"Petrarca, Francesco, 1304-1374",0,a;d,,"Petrarca, Francesco, 1304-1374",http://id.worldcat.org/fast/41151,Q39933
"Petrarca, Francesco, 1304-1374",fast,a;d,(OCoLC)fst00041151,"Petrarca, Francesco, 1304-1374",http://id.worldcat.org/fast/41151,Q39933
"Petrarca, Francesco, 1304-1374. Trionfi--Criticism and interpretation",0,a;d;t--x,,"Trionfi (Petrarca, Francesco);Criticism and interpretation",http://id.worldcat.org/fast/1358320;http://id.worldcat.org/fast/1198648,Q66827;Q292
"Petrarca, Francesco, 1304-1374--Biography--Early works to 1800",0,a;d--v--v,,"Petrarca, Francesco, 1304-1374;Biographies;Early works",http://id.worldcat.org/fast/41151;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q39933;Q3051;Q300
"Petrarca, Francesco, 1304-1374--Dictionaries, indexes, General etc",0,a;d--v,,"Petrarca, Francesco, 1304-1374;Dictionaries;Indexes",http://id.worldcat.org/fast/41151;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1423761,Q39933;Q3041;Q11334
"Petrucci, Pandolfo, 1452-1512",fast,a;d,http://id.worldcat.org/fast/418813,"Petrucci, Pandolfo, 1452-1512",http://id.worldcat.org/fast/418813,Q8142
"Petrucci, Pandolfo, 1452-1512",0,a;d,http://id.loc.gov/authorities/names/n98053135,"Petrucci, Pandolfo, 1452-1512",http://id.worldcat.org/fast/418813,Q8142
"Petrucci, Pandolfo, 1452-1512.",0,a;d,http://id.loc.gov/authorities/names/n98053135,"Petrucci, Pandolfo, 1452-1512",http://id.worldcat.org/fast/418813,Q8142
"Petrucci, Pandolfo, 1452-1512.",fast,a;d,http://id.worldcat.org/fast/418813,"Petrucci, Pandolfo, 1452-1512",http://id.worldcat.org/fast/418813,Q8142
"Petrus, de Herenthals, 1322-1390 or 1391",0,a;c;d,,"Petrus, de Herenthals, 1322-1390 or 1391",http://id.worldcat.org/fast/1841143,Q38755
"Peucer, Kaspar, 1525-1602",0,a;d,http://id.loc.gov/authorities/names/n50010463,"Peucer, Kaspar, 1525-1602",http://id.worldcat.org/fast/3092,Q67970
"Peucer, Kaspar, 1525-1602",fast,a;d,http://id.worldcat.org/fast/fst00003092,"Peucer, Kaspar, 1525-1602",http://id.worldcat.org/fast/3092,Q67970
"Peurbach, Georg von, 1423-1461. Theoricae novae planetarum",0,a;d;t,http://id.loc.gov/authorities/names/n90666422,"Theoricae novae planetarum (Peurbach, Georg von)",http://id.worldcat.org/fast/1365351,Q3027
"Peurbach, Georg von, 1423-1461. Theoricae novae planetarum.",0,a;d;t,http://id.loc.gov/authorities/names/n90666422,"Theoricae novae planetarum (Peurbach, Georg von)",http://id.worldcat.org/fast/1365351,Q3027
"Peurbach, Georg von, 1423-1461. Theoricae novae planetarum--Criticism and interpretation--Early works to 1800",0,a;d;t--v--v,,"Theoricae novae planetarum (Peurbach, Georg von);Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/1365351;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q3027;Q177;Q300
"Pezel, Christoph, 1539-1604",0,a;d,http://id.loc.gov/authorities/names/no98122711,"Pezel, Christoph, 1539-1604",http://id.worldcat.org/fast/425575,Q67972
"Pezel, Christoph, 1539-1604",fast,a;d,http://id.worldcat.org/fast/fst00425575,"Pezel, Christoph, 1539-1604",http://id.worldcat.org/fast/425575,Q67972
Phaedra (Greek mythological character)--Drama,0,a;c--v,,Phaedra (Greek mythological character);Drama,http://id.worldcat.org/fast/1060015;http://id.worldcat.org/fast/1423879,Q38756;Q3010
Phaedra (Greek mythological character)--In literature,0,a;c--x,,Phaedra (Greek mythological character),http://id.worldcat.org/fast/1060015,Q38756
Phaedra (Greek mythological character)--In literature.,0,a;c--x,,Phaedra (Greek mythological character),http://id.worldcat.org/fast/1060015,Q38756
"Phalaris, Tyrant of Agrigentum, active 6th century B.C",0,a;c;d,,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
"Phalaris, Tyrant of Agrigentum, active 6th century B.C",fast,a;c;d,http://id.worldcat.org/fast/1841192,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
"Phalaris, Tyrant of Agrigentum, active 6th century B.C",0,a;c;d,http://id.loc.gov/authorities/names/n84121462,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",0,a;c;d,http://id.loc.gov/authorities/names/n84121462,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",fast,a;c;d,http://id.worldcat.org/fast/1841192,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
