ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 198,"",,Germany,"","s. XV(med), 1440-1460",1440-1460,http://vocab.getty.edu/aat/300404465,true,,"","","Das Amtbuch|Das Amtbuch|Das Amtbuch|Das Amtbuch|Constitution and rules|Bull of Innocent VIII, 1405|Chronicle, Dominican","","",,"",,"","",,"","",,"","",,"","","The Dominican convent of Sankt Katharina in Nuremberg (founded 1296, suppressed 1803), with their contemporary inscription inside the upper cover, ""das puch gehort in das Closter zu Sant katharein prediger orden in Nurenberg"" (see below); Alexander Augustus Smets (1795-1862), of Savannah, GA, bought in February 1839 (signature on fol. 1r); his sale, Leavitt, New York, 25 May 1868, lot 1461; Catalogue of a Private Library, Containing an Exceedingly Valuable Collection of Fine-Art and Illustrated Books, Illuminated Manuscripts, Original Drawings, &c, &c identified in the Grolier Club copy as being the library of E. Tasker, Leavitt, New York, 3 March 1880, lot 620; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",paper and parchment,Extent: ff. 1r-244v; 291 x 200 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 20,"",,England,"","s. XV(med), 1440-1460|s. XV(med), 1440-1460",1440-1460|1440-1460,http://vocab.getty.edu/aat/300404465,false,,"","",Inscription|De Amore Dei|Incipit tractatus Ricardi Heremite de Ampoll de amore dei contra amatores mundi|Horologium Sapientiae|Tractatus Ricardi Heremite de hoc nomine Ihesus|Commentary|De Emendacione Vite sive Regula Vivendi|Tractatus Ricardi Heremite de emendacione Vite sive Regula vivendi|Rule of Living,"","",,"",,"","",,|,"",,|,"",,"","","Sixteenth-century calligraphic signature W: Newmanat end; Ralph Palmer (1684-1752), first earl Verney, of Little Chelsea, near London, with his armorial bookplate and partially-erased inscription Bibliotheca Palmeriana, Londini, 1747 by descent to Sotheby’s, 12 November 1919, lot 187; Sir (Robert) Leicester Harmsworth (1870-1937); his sale, Sotheby’s, 15 October 1945, lot 2089; George A. Poole, bought from Lawrence Witten, 1957; acquired by the Lilly Library with the Poole collection in 1958.","",,"",parchment,Extent: Flyleaf; 262 x 180 mm. Extent: ff. 40; 262 x 180 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 75,"",,Spain,"","s. XV(2), 1450-1499",1450-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Secundum consuetudinem ecclesie yspalensis|Missale,"","",,"",,"","",,"","",,"","",,"","","Quaritch, Handlist of Books offered for Sale by Bernard Quaritch Ltd., of 11 Grafton Street, London, W.1, whose representative, Mr. F. S. Ferguson, will have them on view at the Vanderbilt Hotel, Park Avenue, New York, towards the end of February, 1923, and for some weeks thereafter, 1923, no. 26; bought by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-366; 328 x 231 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 222,"",,Italy,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","",Tusculanae disputationes|De finibus|De legibus,"","",,"",,"","",,"","",,"","",,"","","Count Giacomo Maria Manzoni (1816-1889), Roman minister of finance, Guglielmo Libri’s executor; his sale, IV, Rome, 23 April 1894, lot 67; Edward Robinson (1858-1931), classicist and later director of the Metropolitan Museum, New York, bought in Venice from L. S. Olschki, 1894, given by him on 31 January 1906 to Henry W. Poor (1844-1915), ""as a souvenir of the happy days with which I have begun my life in New York"" (letter enclosed), with Poor’s leather booklabel; his sale, New York, 17 November 1908, lot 799, to Morris; Walter T. Wallace (1866-1922), with his armorial bookplate; his sale, New York, 22 March 1920, lot 229, to C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 204; 335 x 228 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 225,"",,Italy,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","","De Vita Imperatorum|Lives of the Caesars|Familie nobiles Romanorum, Familie eorundem plebeie|List of noble families of Rome","","",,"",,"","",,"","",,"","",,"","","Perhaps Michel d’Ailly, sixth duc de Chaulnes (1714-1769, but not identifiable in his sale catalogue, Paris, 19 March 1770 and following days); probably George Watson Taylor (1771-1841), M. P. and owner of plantations in Jamaica, whose sale, Evans, 20 March 1823, included as lot 463, a fifteenth-century illuminated manuscript of Caesar and Suetonius, on vellum; Thomas Thorpe, cat. II (1823), no. 5745, and cat. III (1824), no. 16518; Sir Thomas Phillipps (1792–1872), bought from Thorpe, his MS 2665; his sale, Sotheby’s, 10 June 1896, lot 1182 (it was at one time in the library of the Duc de Chaulnes), unsold, re-offered 5 June 1899, lot 1107; Alfred Higgins, F.S.A. (d. 1903; bought in May 1903: he died in October), with his signature and booklabel; his sale, Sotheby’s, 2 May 1904, lot 228; Michael Tomkinson (1841-1921); his sale, Sotheby’s, 3 April 1922, lot 878, to Quaritch; C. L. Ricketts, bought in 1923; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 74; 254 x 161 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 13,"",,Italy,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","",Epitome historiarum Trogi Pompeii|Epitome,"","",,"",,"","",,"","",,"","",,"","","Giulantonio di Acquaviva, duke of Atri 1464-81, or possibly his young son, Andrea Matteo Acquaviva (1458-1529), with their arms on fol. 1r; Gilhofer and Ranschburg, cat. 265 (1936), no. 12a; evidently confiscated by the Nazis, with the purple stamp of the Zentralstelle für Denkmalschutz dated 26.III.37 inside the lower cover; apparently returned; A. Rosenthal, cat. 1 (1939), no. 21; Reichner cat. 2 (1940), no. 113; Lathrop Harper, cat. 3 (1953), no. 72; George A. Poole, bought from Harper in 1955, and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",parchment,Extent: ff. 1r-164; 243 x 165 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Adomeit 21,"",,Netherlands,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,"",,"","",,"","",,"","",,"","","""1756 Ex libris Presbiteri Joseph Marie Sormani"" (inscription on flyleaf ); H. C. (Harley) Drayton (1901-1966), bought at Sotheby’s, 29 January 1951, lot 13; his sale, Sotheby’s, 12 December 1967, lot 63; re-sold at Christie’s, 28 June 1972, lot 8; Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.","",,"",parchment,Extent: ff. 1r-226r; 97 x 66 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Allen 7,"",,Netherlands,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","",Itinerarium|Nobilis et discretus vir dominus marcuspaulo de veneciis cum xxvi annis continuis|Travelog,"","",,"",,"","",,"","",,"","",,"","","Pieter Bondam (1727-1800), of the University of Utrecht, with his extensive notes; perhaps his sale, Utrecht, 1 October 1800; Sir Thomas Sharpe Powell (1849-1927); his sale, Sotheby’s, 16 December 1929, lot 766; William G. Kelso, New York, bought from Lathrop Harper, 1930, with his notes inside front cover, dated June 1932; Sir Percival Victor David (1892-1964), of Friar Park, Henley, by 1938; W. E. D. Allen (1901-1973), of Cappagh, Co. Waterford; acquired by the Lilly Library with his collection in 1976.","",,"",paper,Extent: ff.1r-38; 301 x 218 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Medieval and Renaissance 29,"",,France,"","s. XV(2), 1450-1499",1450-1499,http://vocab.getty.edu/aat/300404465,false,,"","","Book of Hours, Use of Rome, Heures Mixtes|Book of Hours","","",,"",,"","",,"","",,"","",,"","","Damascène Morgand, Bulletin mensuel 29 (November 1891), no. 19790 (cutting inside upper cover); Elisabeth Ball (1897-1982); part of her bequest to the Lilly Library, 1982.","",,"",parchment,Extent: ff. 219; 121 x 83 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 144,"",,Italy,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,"",,"","",,"","",,"","",,"","","Franciscus Aloysius Phillipus, with his eighteenth-century booklabel (Gelli 1908, p. 168); C. L. Ricketts, bought in November 1924 from Lathrop Harper; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 242; 125 x 88 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 101,"",,Italy,"","s. XV#^4/4#, 1475-1499",1475-1499,http://vocab.getty.edu/aat/300404465,false,,"","","","","",,"",,"","",,"","",,"","",,"","","William Young Ottley (1771-1836) probably; John Rushout, second Baron Northwick (1770-1859); Northwick Park sale, Sotheby’s, 21 May 1928, part of lot 14; C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One cutting; 102 x 114 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Adomeit 48,"",,Italy,"","s. XV#^4/4#, 1475-1499",1475-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours or Psalter,"","",,"",,"","",,"","",,"","",,"","","Apparently Otto F. Ege (1888-1951); Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.","",,"",parchment,Extent: One leaf; 120 x 82 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 24,"",,Italy,"","s. XV#^3/4#, 1450-1475",1450-1475,http://vocab.getty.edu/aat/300404465,false,,"","",Facta et dicta memorabilia|Sayings,"","",,"",,"","",,"","",,"","",,"","","Probably Marcantonio Morosini (c. 1435-1509), of Venice, with the Morosini arms on fol. 4r; Matteo Luigi Canonici (1727-1805), Venetian Jesuit; by descent to his brother, Guiseppe Canonici (d. 1807), and to Giovanni Perissinotti and Girolamo Cardina, who sold over 3000 of Canonici’s manuscripts to the Bodleian Library in Oxford in 1817 and 829 of the remaining manuscripts for 16,000 lire to the Rev. Walter Sneyd (1809-1888); Sneyd’s sale, Sotheby’s, 16 December 1903, lot 805; Leighton cat. 1908, no. 5793; sale at Sotheby’s, 16 May 1955, lot 108; George A. Poole, bought from Lawrence Witten in 1956, and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",parchment,Extent: ff. 1r-210v; 188 x 130 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 141,"",,Italy,"","s. XV#^4/4#, 1475-1499",1475-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,"",,"","",,"","",,"","",,"","","Written for Giovanni Colonna (1456-1508) or a member of his family (see below); William Bragge 1823-1884); probably no. 63 in Burlington Fine Arts Club 1874, p. 13, lent by Bragge; his sale, Sotheby’s, 7 June 1876, lot 474; Quaritch cat. 31 (June 1876), no. 171, and Quaritch, General Catalogue (1877), no.18381; Edward Quaile (d. 1900); his sale, Sotheby’s, 10 May 1901, lot 223, to Leighton; J. Martini, cat. 17 (1921), no. 17, and cat. 18 (1922), no. 14, at $1,100; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1r-168v; 190 x 122 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Medieval and Renaissance 34,"",,Germany,"","s. XV(ex), 1485-1499",1485-1499,http://vocab.getty.edu/aat/300404465,false,,"","","Registrum aplphabeticum super octo libros Ptolomei|Registrum Alphabeticum super octo libros Ptolomei Incipit feliciter|De locis et mirabilibus mundi|Incipit Registrum super Tractactum de tribus orbis partibus, ac variis naturis hominum: portentorum, Transformatorum, Necnon de diversis fluminibus aquarum, Insularum et montium,|Tabula Moderna","","",,"",,"","",,"","",,"","",,"","","Bernardo Mendel (1895-1967); given to the Lilly Library with the Mendel Collection of travel books, 1964.","",,"",paper,Extent: ff. 129; 282 x 204 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 133,"",,"Netherlands, Holland","","s. XV(ex), 1485-1499",1485-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,"",,"","",,"","",,"","",,"","","Written in 1491 (dated on fol. 148r) probably for Margaretha van Cleyburg (d. 1537), wife and later widow of Boudewijn Willemszoon van Drenckwaert (c. 1468-1496), bailiff and steward of Voorne; and by descent to her daughter, Catherina van Drenckwaert (wife of Jan Pauwelszoon van der Dycke), granddaughter, Margareta van der Dycke (wife of Jan van den Steen, burgomaster of Bergen-op-Zoom), and in 1578 great-granddaughter, Catharina ven den Steen (wife of Jan de Langue, secretary of Brielle), all recorded inside the upper cover; A. D. Schinkel (1784-1864), of The Hague, printer; his sale, The Hague, 21 November 1864, lot 3; William Bragge (1823–1884); probably no. 54 in Burlington Fine Arts Club 1874, p. 11, lent by Bragge; his sale, Sotheby’s, 7 June 1876, lot 221, to Ellis; Col. Eustace Balfour (1854-1911, younger brother of Lord Balfour, prime minister 1902-05); sale at Sotheby’s, 28 July 1919, lot 99a; C. L. Ricketts, bought from Voynich in 1921; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 150; 187 x 134 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 14,"",,Italy,"","s. XV(ex), 1485-1499",1485-1499,http://vocab.getty.edu/aat/300404465,true,,"","","De arte metrica|Laurentius Quglielmus Tij, De arte metrica, De pedibus|Laurentius Quaglielmus Ty Iulio Lutio Mancino, S. P. D.,|Letter","","",,"",,"","",,"","",,"","",,"","","A member of the Bernardi family of Florence, with their arms on fol. 1r (Rietstap 1884, I, p. 179), flanked by the initials ‘C’ and ‘B’; L. S. Olschki, Bulletin mensuel 51 (January 1905), no. 1291; Ellis of Bond Street, their cat. 1919, at £63; Ernst F. Detterer (1888-1947); bought from Detterer’s estate in 1948 by George A. Poole, and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",paper,Extent: ff. 130; 141 x 102 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 107,"",,France,"","s. XV/XVI, 1490-1510",1490-1510,http://vocab.getty.edu/aat/300404465-http://vocab.getty.edu/aat/300404510,false,,"","","Choir Book, Gradual","","",,"",,"","",,"","",,"","",,"","","Anne of Brittany (1477-1514) and her husband Louis XII (1462-1515, king of France 1498-1515); C. L. Ricketts, bought from Joseph Martini, 1914; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: 5 cuttings; 371 x 59 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 136,"",,"France, Dauphiné","","s. XVI(in), 1500-1515",1500-1515,http://vocab.getty.edu/aat/300404510,false,,"","",Book of Hours,"","",,"",,"","",,"","",,"","",,"","","Thouvin, sieur du Bouillon, lawyer, of Lassay, Maine (central France), 1717 (inscription on flyleaf signed ‘Thibault’), and by descent to Madame Villatte à Lassay; the Rev. Walter Sneyd (1809-1888), who also owned no. 78 above; his sale, Sotheby’s, 16 December 1903, lot 383; Charles William Dyson Perrins (1864–1958), who also owned no. 61 above, with his bookplate, but rejected from the collection before it was catalogued; Rudolf Busch, of Mainz; his sale, Baer, Frankfurt, 4 April 1921, lot 273; sold again among ""other properties"" at Sotheby’s, 7 February 1923, lot 568, to Quaritch; C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 75; 217 x 140 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts D: 5,"",,Netherlands,"","s. XVI(in), 1500-1515",1500-1515,http://vocab.getty.edu/aat/300404510,false,,"","","","","",,"",,"","",,"","",,"","",,"","",C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.,"",,"",paper and parchment,Extent: One leaf; 140 x 95 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts L: 1,"",,Italy,"","s. XVI(in), 1500-1515",1500-1515,http://vocab.getty.edu/aat/300404510,false,,"","","","","",,"",,"","",,"","",,"","",,"","","Perhaps the Benedictine monastery of Santa Giustina of Padua; price of £24 and date ""March 1920"" in pencil; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One leaf; 546 x 394 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 148,"",,"Italy, Lombardy","",1505,"",,true,,"","",Book of Hours,"","",,"",,"","",,"","",,"","",,"","","Written in 1505 for Giovanni Pietro Visconti (1478-1515), provost of Milan cathedral (see below); Oliver Rogers Barrett (1873-1950), Chicago attorney, who gave it to C. L. Ricketts in 1918; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-212; 140 x 43 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts K: 6,"",,Italy,"","s. XVI(in), 1500-1515",1500-1515,http://vocab.getty.edu/aat/300404510,false,,"","","","","",,"",,"","",,"","",,"","",,"","","From the Missal of Cardinal Antoniotto Pallavicini (1442-1507), who gave it to the Sistine Chapel, in the Vatican, where it was recorded in 1714; probably looted during the French occupation of Rome in 1798; the abate Luigi-Celotti (c. 1768-c. 1846), who probably cut it up; his sale, Christie’s, 26 May 1825, part of lot 48; perhaps William Young Ottley (1771-1836); perhaps part of lot 204 in his sale, Sotheby’s, 11 May 1838; C. L. Ricketts, bought from Tregaskis; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: 3 separate border strips; 236 x 69 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Medieval and Renaissance 36,"",,Germany,"","s. XVI(in), 1500-1515",1500-1515,http://vocab.getty.edu/aat/300404510,false,,"","","Breviary of Elisabeth von Walmden|Inscription: the flyleaf (fol. 1v), ""iIste liber est in custodia Elizabet de wal[m]den quem scribere fecit ad laudem dei si q[uequam] in eo legerit oret pro ea propter deum"", ‘This book is in the keeping of Elisabeth von Walmden who had it written to the praise of God; whoever reads from it, may she pray for her, for the sake of God’, to which another hand (perhaps hers) adds in vita & post mort|Breviary","","",,"",,"","",,"","",,"","",,"","","The Augustinian nunnery of Sankt Maria Magdalena, Hildesheim, founded 1224 and suppressed at the Reformation; sale by Karl & Faber, Munich, 25 June 1963, lot 4; acquired by the Lilly Library from Lathrop Harper, New York, 1968.","",,"",parchment,Extent: ff. 287; 120 x 88 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 17,"",,"Italy, Emilia-romagna","",1512,"",,true,,"","",Antiphoner,"","",,"",,"","",,"","",,"","",,"","","From the chapel of Compagnia della Vergine Maria in Cento; Ernst F. Detterer (1888-1947), bought in 1913 from J. Lewine; bought from Detterer’s estate in 1948 by George A. Poole, and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",parchment,Extent: ff. 1-115v; 371 x 253 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts L: 2,"",,"Italy, Lombardy","","s. XVI(in), 1500-1515",1500-1515,http://vocab.getty.edu/aat/300404510,false,,"","","","","",,"",,"","",,"","",,"","",,"","","The Olivetan abbey of Santi Angelo e Nicolò in Villanova Sillaro, near Lodi; C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One leaf; 574 x 415 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 51,"",,"Germany, Bavaria","","s. XVI#^1/4#, 1500-1525|s. XVI#^1/4#, 1500-1525",1500-1525|1500-1525,http://vocab.getty.edu/aat/300404510,false,,"","",Diurnal|Diurnal,"","",,"",,"","",,|,"",,|,"",,"","","Philipp von der Pflaz (1480-1541), prince bishop of Freising 1507-41, and presumably bequeathed by him to the Benedictine cathedral church of the Virgin Mary and Saint Corbinianus, Freising, founded in 1020 and suppressed in 1802; Henry Willett (1823-1905); his sale, Sotheby’s, 5 July 1905, lot 15, to E. Parsons; Parsons cat. 261 (1907), no. 455; C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-69; 158 x 110 mm. Extent: ff.1-116v; 158 x 110 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 70,"",,Netherlands,"",1523,"",,true,,"","","Antiphoner, Gradual","","",,"",,"","",,"","",,"","",,"","","Premonstratensian abbey of Tongerloo, province of Antwerp, Belgium, founded in 1128 and suppressed in 1796; Sir Thomas Phillipps (1792-1872), no number but probably from his acquisitions in Belgium in the early 1820s; from the collection of specimen leaves formed by Messrs. W. H. Robinson, who bought the residue of the Phillipps library in 1945-46, sold by them to George A. Poole in 1947, and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",parchment,Extent: One leaf; 592 x 413 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Adomeit 9,"",,France,"","s. XVI#^2/4#, 1525-1550",1525-1550,http://vocab.getty.edu/aat/300404510,false,,"","",Book of Hours; Miniature,"","",,"",,"","",,"","",,"","",,"","","Sold at Sotheby’s, 8 July 1974, lot 93; Eric Sexton (1902-1980), with his bookplate; his sale, Christie’s, New York, 22 May 1981, lot 9; Laurence Witten cat. 18 (1983), no. 48; Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.","",,"",parchment,Extent: ff. 1-117; 44 x 34 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 108,"",,Italy,"",1534,"",,true,,"","","","","",,"",,"","",,"","",,"","",,"","","C. L. Ricketts, bought from Tregaskis, cat. 764 (December 1914), no. 28; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One cutting; 311 x 192 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 259,"",,England,"","s. XVI#^2/4#, 1525-1550",1525-1550,http://vocab.getty.edu/aat/300404510,true,,"","",Royal Writ,"","",,"",,"","",,"","",,"","",,"","","Alfred Morrison (1821-1897), his by 1882; his sale, Sotheby’s, 10 December 1917, lot 500; C. L. Ricketts, bought from P. M. Barnard, cat. 122 (1921), no. 245; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One item; 222 x 295 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 274,"",,Netherlands,"",1548,"",,true,,"","","","","",,"",,"","",,"","",,"","",,"","","C. L. Ricketts, bought in 1907 from Frederick Muller, Amsterdam; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One cutting; 72 x 383 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 233,"",,Italy,"","s. XVI(med), 1540-1560",1540-1560,http://vocab.getty.edu/aat/300404510,false,,"","",Carmen de nuptiis Pauli Sfortiae et Lucretiae Piae|DE NUPTIIS PAULLI SFORTIAE ET LU/ CRETIAE PIAE/ ACHILLIS STATII LUSITANI/ CARMEN|Wedding poem,"","",,"",,"","",,"","",,"","",,"","","C. L. Ricketts, bought in 1915 from Tammaro De Marinis; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-2; 273 x 190 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
