row_index,workflow_history,name_as_recorded,structured_value,instance_of,authorized_name,role,name_agr,source_authority_uri
496,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.789Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jastrow, Marcus, 1829-1903,",Q556073,human,Marcus Jastrow,former owner.,,
497,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jastrow, Morris, Jr., 1861-1921,",Q635773,human,"Morris Jastrow, Jr.",former owner.,,
498,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jazūlī, Muḥammad ibn Sulaymān, -1465.",,,,author,جزولي، محمد بن سليمان، -1465.,
499,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jazūlī, Muḥammad ibn Sulaymān, 1404-1465.",Q1775944,human,Muhammad al-Jazuli,author,جزولي، محمد بن سليمان، -1465.,
500,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jāmī, 1414-1492,",Q312458,human,Jami,author.,,
501,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jāmī, 1414-1492.",Q312458,human,Jami,author,جامى، 1414-1492.,
502,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Jean de Lignières,Q108732963,human,Jean de Lignières,author,,http://viaf.org/viaf/275520118
503,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jean, duc de Berry (1340-1416); Jean du Pré (?); bought of Payne by Sir Thomas Phillipps (1824), his n. 236; acquired by UC Berkeley from Sotheby's (25 November 1969, lot 462). Previous call number 2MS PQ1529 P48E6.",,,,former owner,,
504,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jean-Baptiste Joseph Barrois, of Lille (1784-1855), his 297 (green label on spine); the collection bought in 1849 by Bertram, fourth earl of Ashburnham (1797-1878); the fifth earl’s sale, Sotheby’s, 10 June 1901, lot 33; Quaritch, cat. 211 (January 1902), no. 24, and cat. 290 (June 1910), no. 448; bought by C. L. Ricketts from W. M. Voynich, January 1917, and acquired by the Lilly Library with the Ricketts Collection in 1961.",,,,former owner,,
505,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.734Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Jerome,Q44248,human,Jerome,author,,
506,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Jerome (Sophronius Eusebius Hieronymus),Q44248,human,Jerome,author,,
507,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jerome, Saint, d. 419 or 420",Q44248,human,Jerome,author,,http://viaf.org/viaf/95147024
508,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.790Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Jerónimo Román (Hieronymo Roman),,,,author,,
509,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.633Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jighmīnī, Maḥmūd ibn Muḥammad, -1221?",Q4060361,human,Jaghmini,author,"جغميني، محمود بن محمد, -1221",
510,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Joannes Andreae,Q920858,human,Giovanni d'Andrea,author,,
511,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Joannes Oecolampadius,Q123450,human,Johannes Oecolampadius,author,,
512,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.560Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Johann Meyer,,,,author,,
513,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Johann Reger,Q18223621,human,Johann Reger,author,,
514,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Johannes Cassianus,Q313795,human,John Cassian,author,,
515,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Johannes Halgrinus de Abbatisvilla,Q3129519,human,John Halgren of Abbeville,author,,
516,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",John Felton,,,,author,,
517,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","John Henry Nash. Previous call numbers MAR 12, 2MS BV247 K8.",,,,former owner,,
518,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",John Peacock,,,,former owner,,
519,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",John Shirley,,,,author,,
520,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",John Willis,,,,former owner,,
521,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","John XXI, Pope, -1277",Q172916,human,John XXI,attributed name.,,
522,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",John of Damascus,Q51884,human,John of Damascus,author,,
523,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",John of Garland,Q1229700,human,John of Garland,author,,
524,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.934Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Joseph Martini (catalogue 28, n. 6); James K. Moffit (1938); bequest of Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers, MAR 29, 2MS PA6231 Z2B6.",,,,former owner,,
525,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Joseph Martini (d. 1944); acquired by the Bancroft Library UC Berkeley from H. P. Kraus. Previous call number 2MS BR1720 J5.,,,,former owner,,
526,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Josephus,Q134461,human,Josephus,author,,
527,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Josephus, Flavius.",Q134461,human,Josephus,author,,
528,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.791Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Juan de Mena,Q388140,human,Juan de Mena,author,,
529,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.561Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Julian Pomerius,Q3189618,human,Julianus Pomerius,author,,
530,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Julianus Pomerius,Q3189618,human,Julianus Pomerius,author,,
531,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 1043-1136 or 1137.",Q2908840,human,Zayn al-Din Gorgani,author,جرجاني، اسماعيل بن حسن، 1042 or 1043-1136 or 1137.,
532,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.935Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Justinian,,,,author,,
533,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.936Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Justinus,Q25420924,human,Justin,author,,
534,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.936Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Kafʻamī, Ibrāhīm ibn ʻAlī, 1436 or 1437-1499 or 1500.",,,,author,كفعمي، ابراهيم بن علي، 1436 or 1437-1499 or 1500.,
535,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.936Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Kartause Sankt Barbara (Cologne, Allemagne)",,,,former owner,,
536,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.936Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Kashfī, Jaʻfar ibn Abī Isḥāq, -1850 or 1851.",,,,author,كشفي، جعفر بن ابي اسحاق، -1850 أو 1851.,
537,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.936Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z",Kauśikarāma.,,,,author,,
538,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.940Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Kelker, Rudolph F. (Rudolph Frederick), 1820-1906",,,,former owner,,
539,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.940Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Kelker, Rudolph Frederick",,,,former owner,,
540,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.562Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.940Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Kemalpaşazade, 1468 or 1469-1534.",Q449254,human,Ibn Kemal,author,,http://id.loc.gov/authorities/names/n85370452
541,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-23T19:48:42.563Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-23T20:10:33.634Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-23T20:26:20.792Z | NAME RECON STEP 6: START ORG RECON 2022-05-23T20:42:19.940Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-23T20:44:32.735Z | NAME RECON STEP 9: FINALIZED 2022-05-23T20:58:29.066Z","Khamsī, Muḥammad ibn ʻAbd Allāh,",,,,scribe.,خمسي، محمد بن عبد الله.,
