row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_name,instance_of,structured_value
406,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.536Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Haussmann, Carl Frederick, 1871-,",former owner.,,,,,
409,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.536Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Heilbrun, G.,",former owner.,,,,,
412,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.536Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z",Henry Hakesalt,author,,,,,
413,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.536Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Henry R. Hatfield (1866-1945); acquired from Mrs. H. R. Hatfield by the Bancroft Library UC Berkeley through the Alumnus Book Fund before 1946. Previous call numbers Ac 501, 2MS HF5616 I8E6.",former owner,,,,,
416,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.537Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Henry, Prince of Wales (1594-1612); Thomas Watson (1720-79), S. J.;Thomas Pennant (1726-98); by inheritance to Rudolph (1823-92), Earl of Denbigh; Denbigh sale, Christie's, 4-7-1938, lot 12 to Stonehill; Edith Wetmore (1870-1966); in 1955 to Prov.Pub.Lib.",former owner,,,,,
417,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.537Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Herman C. Hoskier of South Orange NJ (1864-1938), a biblical scholar who purchased it in Macedonia (possibly from the Czech scholar Vladimir Sis, specialized in Macedonian studies, who may have made the note in the upper margin of f. 1, Č29, using a letter of the Czech alphabet) and presented it to General Theological Seminary in 1922.",former owner,,,,,
418,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.376Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.537Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Herschel V. Jones collection, Minneapolis; his sale (New York, 23 January 1923, n. 124) to J. F. Drake; bequeathed to the Grolier Club by Beverly Chew.",former owner,,,,,
419,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.537Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Hikmetī, active 1823,",scribe,حكمتى، active 1823.,,,,
421,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Himmātʹzādah, Muḥammad ibn Ḥasan, 1680 or 1681-1761 or 1762.",author,,http://id.loc.gov/authorities/names/nr92013083,,,
425,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Holmes, Thomas, active 17th century-18th century",former owner,,,,,
426,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.453Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Honeyman, Robert B.,",former owner.,,,,,
427,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Hooker, Richard",former owner,,,,,
432,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Horatius Bosner, D. D.",former owner,,,,,
435,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.974Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z",Hubert de Burgh,author,,,,,
443,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z",Hugo Argentinensis,author,,,,,
444,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Hugo, Graf von Walderdorff (1823-1918), who bought it from an antiquarian bookseller in Regensburg before 1874, his Fragm. germ. 1. 2o; by descent to Sotheby’s, 4 December 2007, lot 2, bought by the Lilly Library.",former owner,,,,,
446,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ḥāfiẓ al-Qurʼan, Aḥmad,",scribe.,حافظ القرأن، احمد.,,,,
448,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.538Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ibn Barī Khān, ʻAbd al-Fattāḥ,",scribe.,ابن بري خان، عبد الفتاح.,,,,
454,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ibn Kabūlakh, Muḥammad ibn ʻAlī ibn ʻĪsá.",author,ابن كبولخ، محمد بن علي بن عيسى.,,,,
455,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.454Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ibn Khalaf, ʻAlī ibn Muḥammad, 1453-1532.",author,ابن خلف، علي بن محمد، 1453- 1532.,,,,
461,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ibn al-Sarrāj al-Qurashī, Muḥammad ibn ʻAlī, d. 1346 or 7.",author,,,,,
463,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ibrāhīm ibn Qāsim ibn ʻAlī ibn Yūsuf,",scribe.,ابراهيم بن قاسم بن علي بن يوسف.,,,,
465,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","In an envelope with the manuscript, the remains of the bookplate of George John Warren Vernon (1803-1866), fifth Baron Veron; CSL accession number 22953.",former owner,,,,,
466,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","In envelope annotated ""Mr E von Scherling, Juffermanstraat 35.- Oegstgeest, Leiden, Holland""",former owner,,,,,
467,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","In the lower margin of the recto, a note, s. XV, in anglicana script: Iste liber pertinet thome <?>, referring to the book in which this leaf served as pastedown. This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children; by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",former owner,,,,,
468,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","In wrapper directed from H. D. Bucher, Basel, to Erik von Scherling, bookdealer in Leyden, whose catalogues bore the name Rotulus Wrapping paper label. Pecilled note: ""S16...20""",former owner,,,,,
469,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z",Ink stamp of Roy G. Fitzgerald (1875-1962); sold at Parke-Bernet (6 November 1963)?; acquired in 1991 from P. Pirages.,former owner,,,,,
472,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Inscribed ""2615"" in pencil (f. 1v)",former owner,,,,,
473,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Inscribed ""Ex Libris Laurenij (sic) Raphaeli (?) de Morian""; date of acquisition by the Bancroft Library UC Berkeley unrecorded. Previous call numbers MAR 11, 2MS PQ4231 A5T6.",former owner,,,,,
474,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Inscribed ""Ranaldus Ridolfinus"" (f. 1r); purchased at Perugia in 1822 by Guilford; Heber; Sir Thomas Phillipps (1792-1872), his n. 8274",former owner,,,,,
475,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Inscribed at foot of fol. 1r, Sum Liber Johannis Hunt ex dono Mariae Lussher 1.5.8.5i doubtless John Hunt (c. 1560-1612), of Gaydon, Staffordshire, etc., given to him in 1585 by Mary Lusher (c. 1564-1634, daughter of Nicholas Lusher, of Shooland in Putterham, Surrey), whom he had married in 1582; by descent to their daughter Bridget, who in 1633 married George Starkey (d. 1679); and to Bridget’s daughter Elizabeth, who in 1690 married Richard Sanders (d. 1723) all of whom appear in the genealogical notes added in the margins of fols. 103v-109v; sale at Sotheby’s, 6 August 1878, lot 1440 (among ‘other properties’), to Quaritch (his General Catalogue, 1880, no. 8575; cat. 332, 1880, no. 41; General Catalogue VIII, 1884, no. 17397; and cat. 369, 1886, no. 35668); Henry Yates Thompson (1838-1928), bought from Quaritch, 14 March 1895, with his bookplate, his no. 29; his sale, Sotheby’s, 23 March 1920, lot 43, to Tregaskis (his cat. 850, 1922, no. 17, and cat. 871, 1923, no. 15); C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
476,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Inside front cover: Ex bibliotheca Com. Eq. Fabricii Orsini Rilli di Poppi. N. 263 in a Sotheby sale, ca. 1890 (according to De Ricci); Adolph Sutro (1830-1898), mayor of San Francisco.",former owner,,,,,
480,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Iṣfahānī, Muḥammad,",scribe.,اصفهاني، محمد.,,,,
481,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.539Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Iṣfahānī, Ṣ̣adr al-Dīn Muḥammad ibn Kamāl al-Dīn,",scribe.,اصفهاني، صدر الدين محمد بن كمال الدين.,,,,
482,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Ives, John",former owner,,,,,
483,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z","Īrawānī, Qāsim,",former owner.,ايرواني، قاسم.,,,,
485,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.381Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.865Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.540Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.455Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.975Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.185Z",J. Palmer,former owner,,,,,
