row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
4238,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained before December 1881 by Hamilton Cole (Grolier member, 1884-89) ; his sale (New York, 7 April 1890 n. 31, pl.), bought by Edward Bement (Grolier member, 1884-1931) who bequeathed it to the Grolier Club in 1932.",former owner,,,,,
4239,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained by R. Lier & Co, 1924; John Frederick Lewis, Philadelphia.",former owner,,,,,
4240,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained by R. Lier & Co, Milan, 1924; John Frederick Lewis, Philadelphia.",former owner,,,,,
4241,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained by Rosenthal, Munich, 1926; John Frederick Lewis, Philadelphia.",former owner,,,,,
4242,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained ca. 1840 by Sir Thomas Phillipps (1792-1872), his n. 11894; Phillipps sale, London, 1903, n. 481 to Cooper; gift of Robert Hiester Montgomery (1872-1953).",former owner,,,,,
4243,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from A. Quéreuil, Paris, 1929; gift of Robert Hiester Montgomery (1872-1953).",former owner,,,,,
4244,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from Baer & Co., 1921; John Frederick Lewis, Philadelphia.",former owner,,,,,
4245,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained from Barroux by David Eugene Smith (1860-1944).,former owner,,,,,
4246,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained from Barroux; gift of David Eugene Smith (1860-1944) in 1931.,former owner,,,,,
4247,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from H. P. Kraus, Catalogue 117, no. 7; Free Library of Philadelphia",former owner,,,,,
4248,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from H. Saffroy, Paris; gift of Robert Hiester Montgomery (1872-1953).",former owner,,,,,
4249,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from H. W. Belmore, Rome, in 1928; gift of Robert Hiester Montgomery (1872-1953).",former owner,,,,,
4250,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained from Harper's by David Wagstaff; his gift to Yale in 1944.,former owner,,,,,
4251,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from Hiersemann, 1912; John Frederick Lewis, Philadelphia.",former owner,,,,,
4252,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained from J. Martini (1902).,former owner,,,,,
4253,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from James Drake, New York; John Frederick Lewis, Philadelphia.",former owner,,,,,
4254,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from James. F. Drake, New York; John Frederick Lewis, Philadelphia.",former owner,,,,,
4255,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from Karl W. Hiersemann; John Frederick Lewis, Philadelphia.",former owner,,,,,
4256,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from L'Art Ancien, Lugano, 1921; John Frederick Lewis, Philadelphia",former owner,,,,,
4257,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from L'Art Ancien, Lugano; John Frederick Lewis, Philadelphia.",former owner,,,,,
4258,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from Maggs Bros., London, no. 181; John Frederick Lewis, Philadelphia.",former owner,,,,,
4259,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from Rosenthal (who declared it to have come from the Carthusians of Buxheim) by Eadmond Waterton (1830-1887); Walter Arthur Copinger (1874-1910); Given by James Byrne (1857-1942), 1921.",former owner,,,,,
4260,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.232162500Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained from Rosenthal; John Frederick Lewis, Philadelphia.",former owner,,,,,
4261,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained in 1926 by Wilberforce Eames from W.M. Voynich. Bequeathed by Eames, 1940.",former owner,,,,,
4262,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained in 1927 from Robinson of Newcastle with other portions of the Belasyse muniments; gift of Robert Hiester Montgomery (1872-1953).,former owner,,,,,
4263,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained in 1931 from Germany; probably n. 49 in a Hiersemann catalogue; gift of Robert Hiester Montgomery (1872-1953).,former owner,,,,,
4264,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z","Obtained in 1934 by Gabriel Wells of New York. Bought from him with funds collected by Mrs. Edward S. Harkness and a group of alumni, and presented to Yale in 1935.",former owner,,,,,
4265,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained in Italy for Felix M. Warburg collection; bequeathed 1937.,former owner,,,,,
4266,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.384667500Z",Obtained in Palermo by David Eugene Smith (1860-1944).,former owner,,,,,
4267,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Obtained through Joseph (Giuseppe) Martini; George A. Plimpton (1855-1936).,former owner,,,,,
4268,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z","Obvious wear and soil on ff. 1 and 82v suggest that the first text was once a separate volume. Pen trials throughout the volume include these names: s. XVI, f. 12, ""Thomas Parrsie gent.""; f. 25, ""Noverint universi per presentes nos Thomam Catffieldes""; s. XVII, f. 1, ""Henricus Smitheus"" (rubbed); f. 6, ""To the Right honourable the Earl of Essex at Chartley __cropped___""; f. 17, ""William Wacker of Ifield in the""; f. 31, ""Thomas Mid"" and in the same hand, f. 32, ""Johannes""; f. 36, ""Noverint universi per presentes Henricus Colse de Michem __cropped___ Commitat. Surrey gent. et __cropped___ Hother of Horsham in the __cropped___ Sussex."" Seymour has suggested that this manuscript may be identified with one owned by Richard Heber, his sale, Evans, 10 February 1836, lot 1163 which ""wants beginning and end and has been cruelly mutilated in the middle for the sake of the illumination""; however, there is no reason to suppose that HM 135 is mutilated at the beginning. Thorpe cat. (1836) lot 610 to Sir Thomas Phillipps; Phillipps n. 8980; his shelfmark in blue crayon on f. i verso, ""B. 33.459."" Acquired privately by Henry E. Huntington through A. S. W. Rosenbach in 1923.",former owner,,,,,
4269,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Octavius de Strada a Rosberg,author,,,human,Ottavio Strada,Q26295385
4270,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Oddo di Biagio,author,,,,,
4271,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Oderic Vitalis?,author,,,human,Orderic Vitalis,Q356298
4272,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Oderic of Pordenone,author,,,human,Odoric of Pordenone,Q379733
4273,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Odo Cantuariensis OSB,author,,,human,Odo of Canterbury,Q7077888
4274,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z",Offered for 60 marks in a German catalogue of 1900-1901 (n. 183); obtained in January 1901 through Stechert as an anonymous gift to Columbia University.,former owner,,,,,
4275,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z","Offered for sale by Alan G. Thomas, London bookseller, in May 1970; given to the Lilly Library in 2006 by Rudolf and Marion Gottfried.",former owner,,,,,
4276,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z","Offered for sale by Galassia Gutenberg in December, 1985; purchased by Joseph Pope, of Toronto (d. 2010), investor banker and prominent manuscript collector; his Bergendal Collection MS 79. Sold by Sotheby's, London, 5 July 2011, lot 74 to Les Enluminures, and bought from them by Columbia University in 2012.",former owner,,,,,
4277,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.850001100Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z","Offredus, Apollinaris 15th cent.",author,,,human,Apollinare Offredi,Q18945058
4278,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.851001Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z","Ogle, Richard Sir ca. 1554-1627.",author,,,,,
4279,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-11-30T17:35:32.851001Z | NAME RECON STEP 3: START HUMAN RECON 2022-11-30T17:59:48.233159300Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-12-05T20:25:59.717677700Z | NAME RECON STEP 6: START ORG RECON 2022-12-05T22:36:18.213822400Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-12-05T23:00:18.464615100Z | NAME RECON STEP 9: FINALIZED 2022-12-05T23:03:29.385662400Z","Old foliation from ""87"" onwards",former owner,,,,,
