ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre_vocabulary,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,digital-scriptorium,Q49210,New York University,"",Fragment 026,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Isti sunt accusandi in placito christianitatis et in ecclesia quando fuerit necessarium,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Script, f. 1r-v: Anglicana.|Layout, f. 1r-v: Long lines.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Latin.|f. 1r; f. 1v blank: Incomplete list of formal crimes; blank on the verso.|Incipit, f. 1r; f. 1v blank: Item iniusta matrimonia propter consanguinitatem vel affinitatem vel propter impedimenta legitima, Infantum interfectiones, Item quicumque ad//.|Explicit, f. 1r; f. 1v blank: Fornicatio simplex, Adulterium, Incestus, Discidium.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219362.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 027,,,"","","","","",,,false,"","","","","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","",Binding: Not bound.,"Bibliography: De Ricci, p. 1346.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219363.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 052,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIII; 1200-1299,1200^1299,13,http://vocab.getty.edu/aat/300404505,false,"","",Biblical concordance,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Script, f. 1r-v: Gothic.|Layout, f. 1r-v: Ruled in lead. Biblical concordance in 6 columns, i.e. 3 sets of two related columns: the first with the biblical book, chapter and a-g division; the second with the revelant quotation from the Bible.","Bibliography: De Ricci, p. 1346.|f. 1r-v: On the recto the words are: vagus, -a, -um; validus, -a, um; valide; valenter; valde; on the verso, words are: vallis, -is; vanitas, -atis; valva, -ae; vanus, -a, -um.|Incipit, f. 1r-v: Proverbia xii a, qui autem ma// liberabit eos; Proverbia xxi a, qui congregat [thesauros lingua mendacii] vanus//.|Explicit, f. 1r-v: //vestri vagi non erunt in deserto [Numbers 12:33, although without ""non""], //[cond]uxit sibi viros inopes et vagos [Judges 9:4].","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219461.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 053,,,France,http://vocab.getty.edu/tgn/1000070,France,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","","","","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Other decoration, ff. 1-4v: 2-line initials in alternating red or blue with pen flourishing of the other color.|Script, ff. 1-4v: Gothic.|Layout, ff. 1-4v: 2 columns of 34 lines.","Bibliography: De Ricci, p. 1346.|ff. 1-4v: Bifolium. Stains from glue that held this bifolium as a pastedown in another book on what are called here f. 2v and f. 1.|ff. 1-4v: Latin.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219462.xml
,,,digital-scriptorium,Q49210,New York University,"","Fragment 032, 033, 034, 035",,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","","Sermon-writing aid, in alphabetical order","",Sermons,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, ff. 1-4v: Anglicana quadrata.|Layout, ff. 1-4v: 2 columns of 39 lines, ruled in lead with a center rule midway between the 2 columns.","Bibliography: De Ricci, p. 1346.|ff. 1-4v: Box-shaped letter A; broken angles.|ff. 1-4v: For an essentially correct alphabetical order, read the four leaves in this order: Fragment 033r-v (Medicinam, Medio mundi, Melius est mortuus, Melius est modic., Memor, Memores, Memoria), Fragment 035r-v (Memoria erit trium graduum, Memores debemus, Memoria mortis, Mendax), Fragment 032r-v (Mensa, Mensurare, Merces), Fragment 034r-v (Mentitur homo proximo, Mentitur homo si ipsi, Mentitur homo deo promissa, Menciuntur temporalia). See Richard H. Rouse and Mary A. Rouse, Preachers, Florilegia and Sermons: Studies on the Manipulus florum of Thomas of Ireland (Toronto: Pontifical Institute of Mediaeval Studies, 1979) 197-207 for a listing and brief study of the florilegia that followed Thomas of Ireland's; the text of these four leaves not identified (not the Manipulus florum; not the Lumen anime; not the Pharetra doctorum et philosophorum; all as compared against incunables).|Explicit, ff. 1-4v: <Frag. 033, recto; added in a later hand in the margin, xiii> Medicinam accipientem tria oportet facere. Primum est quod propter amaritudinem eam accipere non recuset, quia licet sit amara tamen utilis est et necessaria, sic licet confessio sit pudorosa, contritio angustosa, satisfaccio laboriosa, non tamen sunt hec propter hec dimittenda, quia sine hiis non est anime sanitas, eccl. xxviii, altissimus de terra creavit medicinam, et vir prudens non abhorrebit eam.","The class for Middle English paleography, taught by Prof. Christopher Baswell in Spring term, 2018, identified scripts in blitz sessions at the end of term; we thank these students very much.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00222575.xml
,,,digital-scriptorium,Q49210,New York University,"",Large Fragment 1,,,France,http://vocab.getty.edu/tgn/1000070,France,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Tractatus iudiciarii ordinis divisus in octo partes sive subtractatus,"",Tractatus iudiciarii ordinis,"",,,,"",,,Roffredus Beneventanus,"","",Q3940064,human,Roffredo Epifanio,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Other decoration, f. 1r-v + small strip of adjoining leaf: Alternating red and blue initials, 2-line, with flourishing in the other color; alternating red and blue paragraph marks.|Script, f. 1r-v + small strip of adjoining leaf: Gothic.|Layout, f. 1r-v + small strip of adjoining leaf: 2 columns with 75 lines per column surviving (but leaf is torn off at the bottom).","f. 1r-v + small strip of adjoining leaf: Difficult to read on the recto because it was pasted down in a book, and much paste remains attached; this description only studies the verso.|f. 1r-v: Roffredus Beneventanus, Tractatus iudiciarii ordinis divisus in octo partes sive subtractatus (Cologne 1591); this leaf containing Pars quinta. On the recto, with incipit and explicit derived from the printed edition (not legible on the manuscript leaf) p. 296, col. 1 towards the bottom - p. 297, col. 2, 8 lines up from the bottom, beginning and ending, according to the 1591 edition: //distinctio reprobatur C si adversus delict. L I et ff de minori l si ex causa, nunc videndum et C si mulier et l papinianus C si in commissum et hoc notat dominus meus ff de minor . . . dicit sic, ego talis minor cum auctoritate talis curatoris et cetera. Sed hoc non multum expedit minori scilicet agere cum auctoritate curatoris // On the verso, the text covers p. 297, 6 lines up from the bottom of the second column through p. 299 on line 18 of the second column (one page in the ms is equivalent to ca. 3 columns in the printed text).|Incipit, f. 1r-v: cum scriptum sit quod veritas nature ymagine non potest adumbrari ff. de liberis et post hum. l filio. Item veritas rei non potest aboleri vel confundi propter subtilitatem//.|Explicit, f. 1r-v: //sit maior et vult petere restitutionem <petat infra quadriennium> post xxv annum completum numerandum C. de <ff. de in integr. restit.> l ulti. Et tunc dicam in libro quod cum essem minor et ceter.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00229887.xml
,,,digital-scriptorium,Q49210,New York University,"",Large Fragment 2,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV(ex); 1480-1499,1480^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Register of accounts,"",Accounts book,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Binding: Not bound.,"Manuscript note: Modern note in ink along the outer left side of the leaf, at the top: ""Free Mantle (=Fremantell) Wood, Near Southampton 22 Edward IV and 2 Henry VII.""|f. 1r-v: On the reverse (not described because difficult to read, given the stains and wear on the parchment): references to Robertus Rake, to King Henry VII, to the third year of his reign (the same materials as on the lighter side of the parchment which is described).|f. 1r-v: Document in three parts: the first: Monies owed to the king by John Coke for the year between the feast of St. Michael archangel in the second and then in the third year of the king's reign (2 through 3 Henry VII, i.e. 1457-1458). The second: Amount of monies paid to the king by John Coke for lands in Oxford and Berkeley during the year 22 Edward IV (i.e. 1483). The third: William Unedale declares the monies owed to the king by Robert Rake for the underwood and hay taken by him from the king's land in Fremantell, co. Southhampton during the year 3 Henry VII (i.e. 1488).","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00229888.xml
,,,digital-scriptorium,Q49210,New York University,"",Large Fragment 3 and Large Fragment 4,,,"","","","","",,,false,"","","Liber Sextus Decretalium, commentary on","",Commentary on Liber Sextus Decretalium,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Other decoration, ff. 1-2v: Space reserved for 2- and 3-line initials (never completed).|Script, ff. 1-2v: Cursive hand (tall f and s, below the line).|Layout, ff. 1-2v: 2 columns, frame ruled, written above top line.|Watermarks, ff. 1-2v: Crown centered on the leaf but under text and not legible.","ff. 1-2v: Notes in the margins (mainly cropped along one side of the leaves); the notes are in a better hand than the main text.|ff. 1-2v: The Liber Sextus was compiled under the order of Boniface VIII, and approved on 3 March 1298; here, this book of canon law is in an unidentified commentary, containing 1.3.11 through 1.3.15. On f. 2, in the lower margin, verso, upside down with respect to the original text (but presumably right side up when the leaf was used as a pastedown in another book), a list of Latin names including: Zepherinus; Urbanus; Iohannes; Arturus (?); Papianus; Cornelius; Livius; etc.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00229889.xml
,,,digital-scriptorium,Q49210,New York University,"",Large Fragment 6,,,France,http://vocab.getty.edu/tgn/1000070,France,"1553, September 1; s. XVI(mid); 1540-1560",1540^1560,16,http://vocab.getty.edu/aat/300404510,true,"","",Register of accounts,"",Accounts book,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Watermarks, ff. 1-2v: No watermark visible (?).","ff. 1-2v: Heading with the date: Debiter Receptaque in eorum facta M c<inq> c<ent> Liii primo septembris.|f. 1 (with text); ff. 1v-2v blank: Seven accounts, their due dates and monies (or goods) received: <Hennier?>: 1 April; 30 June (after feast of Peter and Paul on 29 June) <?>agnar<?>: 1 May, 21 June, 27 October, 4 December De la fontaine: 20 October E<?> duval: 10 October, 17 March Le sellier: 27 November Canteloup: 1 December De pont: 1 March, 21 May.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00229890.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 7,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Breviary,"",Breviary,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Binding: Not bound.|Other decoration, ff. 1-3v: 3-line blue initial with red flourishing.|Music, ff. 1-3v: 4-line staves ruled in red.","","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00229891.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 015,,,England,http://vocab.getty.edu/tgn/7002445,England,"1568, April 27; s. XVI(3/4); 1550-1575",1550^1575,16,http://vocab.getty.edu/aat/300404510,true,"","",Writ of Praecipe,"",Writ,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, Face: Secretary.|Layout, Face: 7 long lines.","Bibliography: De Ricci, p. 1346.|Face; dorse with notes: For three other Praecipe documents, see Fragments 021, 022, 022 bis.|Explicit, Face; dorse with notes: Elizabeth I, queen of England, commands William Bramende, his wife Isabelle, William Estland and Thomas <D>enyall to give up the mesuage, two gardens of twenty acres, the three acres of pasture and the three acres of woods in Godstone [co. Surrey] to Henry Bedle which they unjustly keep from him, and if they will not do so, let them come before our court one month from Easter to answer for their actions; given on 27 April 10 Elizabeth I (=1568); signed James.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00230003.xml
,,,digital-scriptorium,Q49210,New York University,"",Item 4.25,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Medulla Grammatice,"",Medulla Grammaticae,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin; Middle English,Q397;Q36395,Latin;Middle English,"The verso of f. 1 (the leaf with the red letter C) bears note in a s. XVIII hand: ""Mr. John Higges's Diary 1720-1727."" Directly above this is a later note that reads: ""I bought this Diary at a sale of <?> Percy's MSS and sold it to a descendant of Higgi.""","","",John Higges,Q116850596,human,"","","","Other decoration, ff. 1-2v: 2-line letters in red.|Script, ff. 1-2v: Anglicana.|Layout, ff. 1-2v: 2 columns presently of 35 lines (but more originally?).","ff. 1-2v: Both versos are very darkened and essentially illegible.|ff. 1-2v: Vincent P. McCarren, ""An Edition of the First Half of the Letter C of the Medulla Grammatice (Stonyhurst MS. A.1.10)"" Archivium Latinitatis Medii Aevi 70 (2012) 183-235 and ""An Edition of the Letters D, E, and F of the Medulla Grammatice (Stonyhurst MS. A.1.10),"" (2018), both online at deepblue.lib.umich.edu. On f. 1, the clearest section of the text, by way of example: //Cir<?>, -as, id est ad populum loqui. Ciroepus, a telle of gresse. Cirogia, r., funis. Cirographe, to writ with hende. <leaf torn; 2 lines illegible> Cirogullus, an <?>. Ciromancia, lokyng. Ciros grece, manus l<atin>e. Cirotecha, a glove. Cirpus, a rische. Cirrus, -i, crest of ka<?>e . . .","This description could not have been written without the expertise and kind help of Prof. Paul Acker, who has worked on this fragment for his volume of the Index of Middle English Prose.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00230040.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 061 and Fragment 062,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",De miseria condicionis humane,"",De Miseria Condicionis Humane,"",,,,"",,,Lotario de' Conti di Segni (Pope Innocent III),"","",Q128076,human,Innocent III,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, ff. 1-2v: All blue initials with red flourishing.|Script, ff. 1-2v: Anglicana.","Bibliography: De Ricci, p. 1346.|ff. 1-2v: This bifolium has been given two call numbers (Fragment 061 and Fragment 062) to represent each sheet of the bifolium. The leaves are the upper part of this bifolium (the lower part is missing).|ff. 1-2v (=Fragment 061 and Fragment 062): Appears to be an idiosyncratic copy, with much skipped text and mistranscriptions of Lotario de' Conti di Segni, De miseria condicionis humane, edited online at http://www.thelatinlibrary.com/innocent1.html For the various incipits and explicits (since the leaves are missing text at the bottom), see: for Fragment 061= f. 1, column 1, materials from Book 2, chapters 22, 23, 30, 36; for f. 1, column 2, from Book 2, chapters 15, 14, 15, 16 and another undetected source. For the end of f. 1v, from Matthew 4:18 and 19. For Fragment 062 = f. 2, the opening of this leaf, see Book 1, chapter 18 sparsim, an undetected source, chapter 20. For the end of f. 2v, column 2, see Book 2, chapter 19.|Incipit, ff. 1-2v (=Fragment 061 and Fragment 062): Quid turpius ebrioso cui fetor in ore, tremor in corpore, cui mens alienator//.|Explicit, ff. 1-2v (=Fragment 061 and Fragment 062): //etiam sacerdotes qui de nocte venire e a [for ""Venerem""] amplexantur et mane virginem <erasure: amplexantur> venerantur; turpe dictu set turpissimo actu.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00230041.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 068,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIII; 1200-1299,1200^1299,13,http://vocab.getty.edu/aat/300404505,false,"","",Decretals,"",Decretals,"",,,,"",,,Gregory I,"","",Q42827,human,Gregory I,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, f. 1r-v: 2-line alternating red and pale blue initials with flourishing of the other color; 1-line initials within the text alternating plain red and blue.|Script, f. 1r-v: Gothic.|Layout, f. 1r-v: 2 narrow columns of 22 lines (at least; more possibly cropped at the top of the leaf).","Bibliography: De Ricci, p. 1346.|f. 1r-v: Decretals, liber 4, titulus IX (end of chapter 1, all of chapters 2-4) and titulus X (chapter 1); not glossed.|Incipit, f. 1r-v: que hoc documentis debeant obviare ab huius molestia sine aliqua retractacione compescas eandem, durum est//.|Explicit, f. 1r-v: //et consueta servitia non minus debent propriis dominis exhiberi. Alexander iii preposito et priori mortariensi. [P]roposuit [nobis M.] mulier, quod est vir eius cum ea diucius permansisset notam ei condiccionis obiecit.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00230042.xml
,,,digital-scriptorium,Q49210,New York University,"","Fragment 063, 064, 065, 066",,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV(2); 1450-1499,1450^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Sermons|Dominica 20 post festum trinitatis,"",Sermons|,"",,,,"",,,John Felton,"","",Q114242450,human,John Felton,"","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, ff. 1-4v (2 bifolia): One 2-line initial survives, in blue with red flourishing; 1-line initials within the text washed in yellow; red and blue paragraph marks; some underlining in red, including the marginal notes and some of the running headlines (other running headlines in red ink); rubrics in red surviving only on Fragment 063, recto.|Script, ff. 1-4v (2 bifolia): Secretary but with Anglicana g.|Layout, ff. 1-4v (2 bifolia): 2 columns of 52 lines, fully ruled in lead (but with no center rule between the columns); many marginal notes citing sources of the text.","Bibliography: De Ricci, p. 1346.|ff. 1-4v (2 bifolia): Two triangular areas in the lower left sections of the columns on Fragment 066 verso are left blank, as if the parchment had been badly prepared to receive writing (no text missing here, but with shadow from script on the reverse side). Running headlines that propose a different order from the one established here by the library: Fragment 063, ""Sermo 54""; Fragment 064 on the verso, ""Sermo 51""; Fragment 065 on both the recto and the verso, ""Sermo 51""; (no visible running headlines on Fragment 066). Fragment 066, recto, between the two columns, by way of a pen trial (?), s. XVI: And if your maistershipe wolde stand for muche my goode fren<d? illegible>.|ff. 1-4v: See Rodney M. Thomson, Catalogue of the Manuscripts of Lincoln Cathedral Chapter Library (Woodbridge, Suffolk; Wolfeboro, N.H., USA : Published on behalf of the Dean and Chapter of Lincoln by D.S. Brewer, 1989) pp. 479-484 for sermons written by John Felton and contained in the Chapter Library's MS 204 with, on p. 484, the sermon that here begins with the rubric on Fragment 063. Fragment 063: [Sermo 54:] <?> Convertit quam ad 2m tunc ipsum soluit quam ad quam pe<?> subdivitit quam ad 3m tunc ipsum libere ire permittitur quando per absolute libere recipendi se diffinit, quam ad partium . . . large per inferno et limbo inferni ad infernum sine ad partas inferni//. Fragment 064: [Sermo 51:] //habere guttam aque. 3o, prima. Sitis mortifero potu extinguetur nam superbi et tyranni bibent in sanguine humani qui si de suis et <?>orum corporibus fluet, Apocalipsis 16, sanguinem sanctorum et prophetarum effuderunt et sanguine eis dedisti bibere ut digni sunt . . . a te expellas peccatum, ideo tibi super hunc gradum stanti dico, Amice ascende superius//. Fragment 065: [Sermo 51]: //ideo od<?> secundus gradus qui est expulsio peccati per confessionem et signa per secundum signum in assensum solis quod dicitur aquatibus et pingitur . . . Sepius sibi oblatam accipere recusavit aut accepta repellebat alias quando eam habere vellet non conferetur eius//. Fragment 066: [no visible running headlines] //apprehendet eum quasi aqua inopia verte opprimet cum tempestas tollet eum ventus vestres et velud turbo rapiet cum de loco suo <?> et t<?> ipsi cupidi et avari sicut <di?cendi??> sap. 5, pre angustia spiritus clamabunt gementes . . . Ut lapidem tollerent ut ipsum soluerent et ut ipsum liberum ire permitterent lapiddem tollit sacerdos quando gravem penam purgatorii <?> levem?//.|Explicit, ff. 1-4v: Amice quomodo huc intrasti non habens vestem nupcialem Mt. 22o. Dicunt doctores quod in cuiuslibet operis principio debemus mittere ad deum oracionem tamquam bonum initium ut ipse sit nobis adiutor. Sed oratio tripliciter impeditur.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00230043.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 067,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Summa contra gentiles,"",Summa contra gentiles,"",,,,"",,,Thomas Aquinas,"","",Q9438,human,Thomas Aquinas,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, f. 1r-v: 2-line initials alternating blue with red flourishing and red with blue; 1-line initials within text stroked in red; rubrics.|Script, f. 1r-v: Gothic.|Layout, f. 1r-v: 2 columns of 53 lines, fully ruled in lead (no central rule).","Bibliography: De Ricci, p. 1346.|f. 1r-v: Some damage to lower front edge of leaf.|f. 1r-v: Contains Summa contra gentiles, Liber III, chapters 4 (in part), 5-8, and 9 (in part).|Incipit, f. 1r-v: est igitur malum morale et genus et differencia non secundum quod est privatio boni rationis ex quo dicitur malum, sed ex natura accionis//.|Explicit, f. 1r-v: //in quantum pervenit ad formam quam intendit, quam privatio alterius forme de necessitate consequitur, transmutatio ergo materie in generatione et corruptione per se ordinantur ad formam.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00230044.xml
